"Par1","Par2"
14,2
5,16
8,16
15,8
6,2
12,15
2,8
8,6
10,7
7,1
12,5
1,3
3,8
15,9
8,13
10,5
1,5
10,8
10,1
13,9
1,2
1,3
11,1
4,9
11,16
1,5
14,15
1,5
2,9
2,16
12,1
5,7
15,12
6,7
3,9
9,4
9,15
11,9
1,3
13,12
2,11
13,10
2,8
1,4
10,15
12,7
12,15
6,16
