"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen18_0001",0.351898,0.07892,0.087746,0,0,1,1,1,1,1,1,1,1,0,1,0,0.0520805037865469,0.145543107583449,0.0497132384553257,9
"gen18_0002",0.342411,0.119051,0.041208,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0522116039773714,0.174465821257692,0.0515311376994274,8
"gen18_0038",0.347936,0.111695,0.0418,0,0,1,1,1,1,1,1,1,1,0,1,0,0.0522405668081971,0.205117291524628,0.0506860678892769,9
"gen18_0044",0.373397,0.119155,0.042357,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523017759912986,0.152095923395575,0.0510673454052074,8
"gen18_0048",0.36111,0.119379,0.041972,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523046736899344,0.155369760096524,0.0510299954672719,8
"gen18_0020",0.364099,0.118424,0.042346,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523050654121482,0.153598796191799,0.0510158351629605,8
"gen18_0036",0.376196,0.118282,0.043502,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523066911454159,0.153772958243024,0.0510943631813179,8
"gen18_0021",0.357385,0.11812,0.041801,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523094980143968,0.152972597992382,0.0509933399357073,8
"gen18_0059",0.354212,0.118148,0.041798,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523109173606062,0.157901962246317,0.0509868502653954,8
"gen18_0045",0.352397,0.119772,0.041922,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523117719328712,0.154691625341153,0.0510385101942299,8
"gen18_0027",0.351648,0.118766,0.04215,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523121698470432,0.158897689243212,0.051010896346905,8
"gen18_0008",0.384671,0.119745,0.043707,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523123031344787,0.164021555803398,0.0511942820364504,8
"gen18_0052",0.34674,0.119578,0.041646,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523134320787718,0.166610309764422,0.0510168319379619,8
"gen18_0033",0.351305,0.120032,0.041587,0,0,1,1,1,1,1,1,1,0,0,1,0,0.052313536957562,0.157612626836668,0.0510421274336411,8
"gen18_0011",0.372481,0.119799,0.043699,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523143313068829,0.15437859109709,0.0511384940020801,8
"gen18_0012",0.351786,0.119866,0.041723,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523144068597451,0.16068742240673,0.0510414607964384,8
"gen18_0013",0.351653,0.118988,0.042096,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523153375633626,0.155138342876212,0.0510181016639448,8
"gen18_0031",0.350519,0.118169,0.041756,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523160433217387,0.154221972468912,0.0509806132808153,8
"gen18_0014",0.347902,0.117925,0.041694,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523180711535121,0.146565563958944,0.0509538846732756,8
"gen18_0015",0.341017,0.119871,0.041587,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523202942432345,0.154395921587761,0.0509897866071121,8
"gen18_0042",0.347242,0.118358,0.041682,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523214072539484,0.155631781666551,0.0509671114414085,8
"gen18_0019",0.371084,0.11913,0.049966,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0523772799380273,0.172222656759186,0.0511876501452354,8
"gen18_0053",0.364194,0.119265,0.041567,0,0,1,1,1,0,1,1,1,0,0,1,0,0.0524808668706135,0.126822498264093,0.0521207634507996,7
"gen18_0050",0.350508,0.115276,0.041631,0,1,1,1,1,1,1,1,1,0,0,1,0,0.052519420725444,0.162790739019709,0.0511553806422434,9
"gen18_0023",0.38178,0.119236,0.042335,0,1,1,1,1,1,1,1,1,0,0,1,0,0.0526221693957585,0.175968895611456,0.0514576160844285,9
"gen18_0041",0.347866,0.117927,0.041653,0,0,1,1,1,0,1,1,1,0,1,1,0,0.0528241858692019,0.158173139310845,0.0505706967392658,8
"gen18_0043",0.664151,0.119735,0.043347,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0528434028269824,0.199113712661566,0.0521312757712508,8
"gen18_0022",0.362891,0.11878,0.041852,0,0,1,1,1,1,1,1,1,0,1,1,0,0.0530358719591145,0.190532195037345,0.0515409963027688,9
"gen18_0018",0.383348,0.119766,0.043741,0,0,1,1,1,1,1,1,1,0,1,1,0,0.0531117461396117,0.188266211706922,0.0515531475571238,9
"gen18_0017",0.365001,0.119866,0.041541,0,0,1,1,1,1,1,1,1,0,0,0,0,0.0531616609110274,0.1272954844708,0.0486728577319631,7
"gen18_0025",0.362244,0.11984,0.041603,0,0,1,1,1,1,1,1,1,0,0,0,0,0.0531662571680229,0.125369519996665,0.048681117572106,7
"gen18_0054",0.357058,0.119767,0.042005,0,0,1,1,1,1,1,1,1,0,0,1,1,0.0532808130588636,0.200018080123287,0.0507417309405414,9
"gen18_0010",0.351589,0.11797,0.042428,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0533292999659735,0.213830351143127,0.0507801101272315,10
"gen18_0029",0.351616,0.1179,0.042203,0,0,1,1,1,1,1,1,0,0,0,1,0,0.0535034110574841,0.112302817400708,0.0482564605234516,7
