"Par1","Par2"
2,9
3,13
15,14
15,12
14,3
1,9
6,1
11,6
8,7
10,11
3,6
11,6
8,16
1,13
8,6
12,4
13,10
2,15
10,16
4,13
16,2
16,3
11,2
4,7
5,12
12,8
16,5
13,14
14,13
16,12
16,12
6,16
14,16
9,6
3,2
1,6
8,3
2,15
14,15
7,11
7,3
9,4
12,9
14,1
13,4
9,1
11,15
2,13
