"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen21_0001",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0002",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0003",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0004",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0005",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0006",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0007",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0008",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0009",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0010",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0011",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0012",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0013",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0014",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0015",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0016",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0017",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0018",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0019",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0020",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0021",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0022",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0023",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0024",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0025",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0026",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0027",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0028",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0029",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0030",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0031",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0032",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0033",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0034",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0035",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0036",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0037",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0038",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0039",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0040",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0041",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0042",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0043",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0044",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0045",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0046",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0047",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0048",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0049",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0050",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0051",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0052",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0053",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0054",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0055",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0056",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0057",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0058",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0059",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0060",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0061",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0062",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0063",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen21_0064",8,0,1,0,0,1,0,1,1,0,1,1,1,1
