"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen13_0004",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.041935930292571,0.0545057782753499,8
"gen13_0006",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.046651970927468,0.0545057782753499,8
"gen13_0007",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0474151993863194,0.0545057782753499,8
"gen13_0009",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0574401596451635,0.0545057782753499,8
"gen13_0010",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.041008614994458,0.0545057782753499,8
"gen13_0013",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0345157562909058,0.0545057782753499,8
"gen13_0014",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0420093912540906,0.0545057782753499,8
"gen13_0016",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0567851692346562,0.0545057782753499,8
"gen13_0017",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.052287708693689,0.0545057782753499,8
"gen13_0021",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0577521279525045,0.0545057782753499,8
"gen13_0022",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0523744554928581,0.0545057782753499,8
"gen13_0025",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.04305755856746,0.0545057782753499,8
"gen13_0026",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.045375807642884,0.0545057782753499,8
"gen13_0027",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.048205554594673,0.0545057782753499,8
"gen13_0032",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.051636317006329,0.0545057782753499,8
"gen13_0034",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0385818504672113,0.0545057782753499,8
"gen13_0037",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0490961023175986,0.0545057782753499,8
"gen13_0038",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0428435692932672,0.0545057782753499,8
"gen13_0042",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0380776438350027,0.0545057782753499,8
"gen13_0043",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0369915483140539,0.0545057782753499,8
"gen13_0046",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0543291639777994,0.0545057782753499,8
"gen13_0051",8,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0583449438783407,0.0564508266493953,0.0545057782753499,8
