"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen14_0001",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0002",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0003",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0004",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0005",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0006",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0007",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0008",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0009",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0010",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0011",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0012",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0013",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0014",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0015",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0016",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0017",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0018",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0019",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0020",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0021",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0022",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0023",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0024",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0025",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0026",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0027",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0028",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0029",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0030",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0031",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0032",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0033",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0034",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0035",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0036",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0037",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0038",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0039",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0040",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0041",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0042",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0043",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0044",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0045",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0046",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0047",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0048",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0049",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0050",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0051",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0052",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0053",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0054",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0055",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0056",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0057",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0058",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0059",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0060",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0061",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0062",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0063",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen14_0064",8,0,1,0,0,1,0,1,1,0,1,1,1,1
