"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen2_0062",9,0,0,1,0,1,0,1,1,0,1,1,1,1,0.0587480334592604,0.05361449834174,0.0507857970290788,8
"gen2_0046",2,0,0,1,1,1,0,1,1,0,1,1,1,0,0.0589041498861767,0.046460761950892,0.0515656039760006,8
"gen2_0043",6,0,1,1,0,1,0,1,1,1,1,1,0,1,0.0591304169223867,0.0446285869714073,0.0508903230022851,9
"gen2_0001",8,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0591971598567194,0.0552679778585676,0.0530213637451113,9
"gen2_0051",10,0,0,1,1,1,0,1,1,1,1,1,1,1,0.0592382321877962,0.0470982083781683,0.050139196129563,10
"gen2_0037",11,0,1,0,0,1,0,1,1,1,1,1,0,1,0.0592600127728368,0.0476592701152383,0.0542432472673474,8
"gen2_0023",12,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0593838130846226,0.0413090993647613,0.0512767242373113,8
"gen2_0003",9,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0593955126515722,0.0474538075373899,0.0532038635164542,9
"gen2_0004",8,0,0,1,0,1,1,1,1,0,1,1,1,1,0.0594131570123164,0.0447883662336688,0.0504309662147282,9
"gen2_0052",8,0,0,1,0,1,1,1,1,0,1,1,1,1,0.0594131570123164,0.0485768289732881,0.0504309662147282,9
"gen2_0027",6,0,0,1,1,1,0,1,1,0,1,0,0,1,0.0594167055686603,0.0450940105464097,0.0512793807209428,7
"gen2_0005",17,0,1,0,1,1,0,1,1,0,1,0,0,0,0.0594642678077421,0.0526767382961612,0.0536683767558669,6
"gen2_0021",15,0,0,1,1,1,0,1,1,0,1,1,1,1,0.05948463110407,0.0560573904544662,0.0513194331867154,9
"gen2_0024",15,0,1,1,1,1,0,1,1,0,1,0,1,0,0.0595112980993619,0.0618741263008818,0.0517161073926884,8
"gen2_0035",16,0,0,1,1,1,0,1,1,0,1,0,1,0,0.0595908739183857,0.056622505165956,0.0522985037918037,7
"gen2_0033",16,0,1,0,1,1,0,1,1,1,1,0,1,1,0.059592913251234,0.0495836941283097,0.0533127419453463,9
"gen2_0041",10,0,1,1,0,1,1,1,1,0,1,1,1,1,0.0596066138090989,0.0437850224580423,0.0507269070294249,10
"gen2_0049",14,0,0,1,1,1,0,1,1,1,1,0,1,1,0.0596722192271526,0.0372576061442892,0.0511050123294521,9
"gen2_0030",11,0,0,0,1,1,0,1,1,0,1,0,1,1,0.0596770983691862,0.0424166820773135,0.0511071141973256,7
"gen2_0058",8,0,0,1,0,1,1,1,1,1,1,1,1,1,0.0596784738207005,0.0405853883985763,0.0518002941893969,10
"gen2_0048",15,0,0,1,1,1,0,1,1,1,1,0,1,1,0.0597179130014335,0.0438030114881199,0.0507683221586218,9
"gen2_0019",13,0,0,1,1,1,0,1,1,0,1,1,0,1,0.0597267793948155,0.0485153645170129,0.0510076877373678,8
"gen2_0038",13,1,0,1,1,1,0,1,1,1,1,1,1,1,0.0597341536630976,0.047959279360699,0.0509366768919064,11
"gen2_0002",3,0,0,1,1,1,0,1,1,1,1,0,0,0,0.0597537188992132,0.0363358088350815,0.0513663996598083,7
"gen2_0039",14,0,0,1,0,1,1,1,1,1,1,1,0,1,0.0597989101162112,0.0553538387703218,0.0510882192707735,9
"gen2_0057",13,0,0,1,0,1,1,1,1,0,1,1,1,1,0.0598917264729175,0.0486679844640303,0.0509408206581789,9
"gen2_0026",15,0,1,1,0,1,1,1,1,1,1,1,0,1,0.0599786503266277,0.0324713870900864,0.0510829823837281,10
"gen2_0064",15,0,1,1,0,1,0,1,1,0,0,0,1,1,0.0600145923864394,0.043021603927,0.0519209854638579,7
"gen2_0007",10,0,0,1,1,1,0,1,1,0,1,1,1,1,0.0600519369846368,0.0522737151003001,0.0509549036066442,9
"gen2_0034",18,1,0,0,1,1,0,1,1,1,1,1,0,1,0.0600731308311529,0.0670900998950499,0.0521310471703704,9
"gen2_0009",20,0,1,1,0,1,1,1,1,1,1,0,0,1,0.0600743046923032,0.0333870458914321,0.0529009238922602,9
"gen2_0053",18,0,0,1,0,1,0,1,1,1,1,0,1,1,0.0601105619845829,0.0523422581784926,0.0545120842699802,8
"gen2_0015",16,0,0,1,1,0,0,1,1,0,1,1,0,0,0.0601393400473569,0.0340584129058531,0.050371355954409,6
"gen2_0011",13,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0601669703858412,0.0522645038521489,0.0531455476903267,7
"gen2_0022",11,0,0,1,1,0,0,1,1,0,1,1,0,1,0.060181156393242,0.0333156847252925,0.0502735466093984,7
"gen2_0054",10,1,1,0,1,1,1,1,1,0,1,0,0,1,0.0601883519737009,0.040995242688339,0.0532543814191623,9
"gen2_0044",10,0,1,1,1,1,1,1,1,0,1,0,0,1,0.0602042590939837,0.0382792915948369,0.0512194462592431,9
"gen2_0012",15,0,1,1,0,1,0,1,1,1,1,1,0,1,0.0602135207683444,0.0490169491307537,0.051035545908271,9
"gen2_0056",7,0,0,1,1,1,0,1,1,0,1,0,1,1,0.0603050135869316,0.0368078875235456,0.0511697566596377,8
"gen2_0028",12,0,0,1,1,1,1,1,1,0,1,0,0,1,0.0603331390106359,0.0405899612044683,0.0516213171529719,8
"gen2_0006",12,0,0,0,1,1,0,1,1,1,1,0,1,1,0.0603641897620116,0.0433540034124659,0.0512082893805236,8
"gen2_0017",12,0,0,0,1,1,0,1,1,1,1,0,1,1,0.0603641897620116,0.0490105066085597,0.0512082893805236,8
"gen2_0014",15,0,0,1,1,0,0,1,1,1,1,0,1,0,0.0603771275442196,0.0424083861472672,0.0503395203892287,7
"gen2_0016",17,0,1,1,1,1,0,1,1,1,0,0,1,1,0.0603995899483836,0.0641478730609839,0.0504967220233227,9
"gen2_0063",17,0,0,1,1,1,1,1,1,1,1,0,1,1,0.0604127031889904,0.0666698611954251,0.0522122759878975,10
"gen2_0050",13,0,1,1,1,1,0,1,1,0,0,1,1,1,0.0604770026301657,0.0572708723272947,0.0518284723591234,9
"gen2_0032",8,1,0,1,1,1,0,1,1,0,1,0,1,1,0.0604868507212497,0.0467470269564299,0.0514918037547352,9
"gen2_0025",13,0,0,1,0,1,0,1,1,1,1,1,0,1,0.0605473769964206,0.0418389273398279,0.0510623157619297,8
"gen2_0013",15,1,0,1,1,1,1,1,1,0,1,0,1,1,0.0606613948752247,0.0449015682069943,0.0523049200289636,10
"gen2_0047",15,0,0,1,1,1,1,1,1,0,1,0,1,0,0.0606930851140374,0.0459865441384785,0.0517194938194236,8
"gen2_0060",16,0,1,1,1,1,1,1,1,1,0,1,1,1,0.0607039245305507,0.055643369000675,0.0517906871913758,11
