"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen1_0002",8,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0591971598567194,0.0503503336620608,0.0530213637451113,9
"gen1_0001",3,0,1,1,1,1,0,1,1,0,1,0,0,1,0.0593452270362408,0.0550897536175838,0.0514736379122921,8
"gen1_0028",9,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0593955126515722,0.0544851287294773,0.0532038635164542,9
"gen1_0003",8,0,0,1,0,1,1,1,1,0,1,1,1,1,0.0594131570123164,0.0401195471554491,0.0504309662147282,9
"gen1_0004",17,0,1,0,1,1,0,1,1,0,1,0,1,0,0.0594412290590119,0.0466211667069562,0.0542930483450944,7
"gen1_0040",12,1,0,0,1,1,0,1,1,1,1,0,1,1,0.0599999868048613,0.0388445797038071,0.0529606864978943,9
"gen1_0021",10,0,0,1,1,1,0,1,1,0,1,1,1,1,0.0600519369846368,0.0742366162837853,0.0509549036066442,9
"gen1_0064",13,0,0,1,0,1,1,1,1,1,1,1,0,1,0.0600694118436863,0.0405064697181656,0.051710273338079,9
"gen1_0022",20,0,1,1,0,1,1,1,1,1,1,0,0,1,0.0600743046923032,0.0417450413663995,0.0529009238922602,9
"gen1_0050",14,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0601557918747379,0.0367186582702421,0.052179469916671,10
"gen1_0005",13,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0601669703858412,0.0385563595248096,0.0531455476903267,7
"gen1_0026",15,0,1,1,0,1,0,1,1,1,1,1,0,1,0.0602135207683444,0.0504078685972555,0.051035545908271,9
"gen1_0025",15,0,0,1,1,1,1,1,1,0,1,0,1,1,0.0603412961815062,0.0573916746903558,0.0517253878349797,9
"gen1_0046",15,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0603456474360322,0.0529436100314242,0.0507683221586217,8
"gen1_0049",16,0,0,1,1,0,0,1,1,0,1,1,0,1,0.0603465675066654,0.0458651402919238,0.0503880189237665,7
"gen1_0030",17,0,1,1,1,1,0,1,1,1,0,0,1,1,0.0603995899483836,0.0420988440665639,0.0504967220233227,9
"gen1_0020",13,1,1,1,1,1,1,1,1,1,0,0,1,0,0.0605879199670027,0.0510483344216462,0.0519114626014936,10
"gen1_0058",14,0,0,1,0,1,0,1,1,1,1,1,1,1,0.0607273666746184,0.0466665013061229,0.0510975036368852,9
"gen1_0006",6,1,1,1,0,1,0,1,1,1,0,0,0,0,0.0608221422892524,0.027749784292836,0.0533999833697353,7
"gen1_0052",22,1,1,0,1,1,1,1,1,0,0,0,1,1,0.0608480391230706,0.0400573710708451,0.0552931443380761,9
"gen1_0034",21,1,1,0,0,1,1,1,1,1,0,0,1,0,0.060863901169874,0.0380452252365744,0.0543978467922554,8
"gen1_0024",11,1,0,1,1,1,0,1,1,1,0,1,0,0,0.0609446421050465,0.0412001176251433,0.0528965819445319,8
"gen1_0017",15,1,0,1,1,0,0,1,1,0,1,1,0,1,0.0609725276627611,0.0401815183197238,0.0504452658519938,8
"gen1_0012",8,1,0,0,1,0,1,1,1,0,1,0,0,0,0.0610166835842861,0.0331131599811681,0.0522444205568878,6
"gen1_0018",14,0,1,1,1,0,1,1,1,1,1,0,1,0,0.0610236617341184,0.0473802310178386,0.0496361406223288,9
"gen1_0009",21,0,1,1,0,0,1,1,1,1,0,1,1,1,0.0610997981653122,0.0426247724573588,0.0526314027101666,9
"gen1_0061",22,0,1,0,1,0,1,1,1,1,0,1,0,1,0.0611364726591419,0.0354156524216442,0.05141176269032,8
"gen1_0041",13,1,1,1,1,1,0,1,1,1,0,0,1,1,0.0611532477762772,0.0342872658811255,0.0530338640499605,10
"gen1_0056",23,1,1,1,1,0,1,1,1,1,0,1,0,1,0.0611880691292473,0.044884788555904,0.0513000347203265,10
"gen1_0043",6,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0611978787108642,0.0353798569078682,0.0527377102319324,6
"gen1_0044",27,0,1,1,0,0,0,1,1,1,1,1,0,0,0.0612151944125044,0.0284519813290534,0.0517007652014384,7
"gen1_0038",12,1,0,0,1,0,0,1,1,1,1,0,1,1,0.0612287298016669,0.044600487955693,0.0520808528557434,8
"gen1_0042",14,0,1,1,0,0,0,1,1,1,0,1,0,0,0.0612297238713352,0.0350092601864403,0.0538107093002803,6
"gen1_0054",5,0,1,1,1,1,1,1,0,1,0,0,1,1,0.0612486452222435,0.048809769147066,0.055866189318878,9
"gen1_0048",8,1,1,0,0,1,0,1,1,1,0,1,0,1,0.0612506482523485,0.0294786494616412,0.0531622258983526,8
"gen1_0055",22,0,0,1,0,0,0,1,1,1,1,0,1,1,0.0612820012599473,0.0266062945194762,0.0534089450106109,7
"gen1_0062",23,0,1,1,0,0,0,1,1,1,1,0,1,0,0.0613252482115915,0.0414016246614934,0.053675317577727,7
"gen1_0011",11,1,1,0,0,1,0,1,1,1,0,1,1,1,0.0613425569706178,0.0296825602188504,0.0559338420933896,9
"gen1_0063",23,0,1,1,0,0,1,1,1,0,1,1,1,0,0.0613823159264614,0.0372197090959434,0.0510682661814742,8
"gen1_0033",14,1,1,1,1,0,1,1,1,1,1,0,0,0,0.0613921209081551,0.0535282683686091,0.052627567926769,9
"gen1_0032",8,1,1,1,0,1,0,1,1,1,0,0,1,0,0.0614668724415221,0.033952616967447,0.0553236417687149,8
"gen1_0013",11,1,1,1,1,1,1,1,0,1,0,0,1,0,0.0614715472143253,0.0356929291145508,0.0562198234377517,9
"gen1_0010",21,0,1,0,1,0,1,1,1,0,0,1,1,0,0.0615013189968142,0.0526962991093856,0.051820977345071,7
"gen1_0036",4,1,1,1,0,0,0,1,1,1,1,0,0,0,0.061583624407652,0.038575787723031,0.0537994448949767,7
"gen1_0014",28,0,1,1,0,0,1,1,1,1,1,1,0,0,0.0616148735891177,0.0325269532289623,0.0532312848840355,8
"gen1_0035",26,0,1,0,0,1,0,1,1,1,0,0,0,0,0.0616603329472371,0.0358543148131857,0.0551532864518237,5
"gen1_0045",22,1,0,1,1,0,1,1,1,1,1,0,0,1,0.0616713279969487,0.0453449940990904,0.0507334671960097,9
