"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen12_0001",371,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen12_0002",380,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen12_0003",389,-4.8,1,0,1,1,1,0,1,1,1,0,0,0,0
"gen12_0004",440,9.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0005",389,10.6,1,0,1,1,1,1,1,1,0,0,0,1,0
"gen12_0006",468,10.1,1,1,0,1,1,1,1,1,0,0,1,0,0
"gen12_0007",407,10.4,1,1,1,1,1,1,0,1,0,1,1,1,0
"gen12_0008",389,10.8,1,0,1,1,1,1,1,1,0,0,0,0,0
"gen12_0009",480,10.2,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0010",413,9.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0011",392,10.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0012",286,10,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen12_0013",372,10.9,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen12_0014",390,9.7,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen12_0015",357,11,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0016",763,11,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0017",424,10.2,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen12_0018",413,11,0,1,1,1,1,1,0,1,0,0,0,0,0
"gen12_0019",586,10.9,1,1,1,0,1,1,1,1,1,0,0,0,0
"gen12_0020",373,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0021",373,10.1,1,1,0,1,1,1,1,1,0,0,1,1,0
"gen12_0022",320,10.3,1,1,1,1,0,1,1,1,0,0,1,1,0
"gen12_0023",382,10.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0024",387,10.7,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen12_0025",413,10.3,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen12_0026",407,9.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0027",386,18.4,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen12_0028",465,10.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0029",382,10.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0030",374,23.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0031",424,10.1,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0032",991,10.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0033",388,10.1,1,1,1,0,1,1,1,1,0,0,0,1,0
"gen12_0034",359,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0035",449,9.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0036",418,-20,1,1,1,1,1,1,1,0,0,0,1,1,0
"gen12_0037",426,9.9,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0038",432,9.9,1,1,1,0,1,1,1,1,0,0,0,1,0
"gen12_0039",497,10,1,1,0,0,1,1,1,1,0,0,1,1,0
"gen12_0040",269,-11.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0041",389,10.6,1,0,1,1,1,1,1,1,1,0,0,0,0
"gen12_0042",389,10.6,1,1,1,1,1,1,0,1,0,0,0,0,0
"gen12_0043",383,10.7,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen12_0044",386,10.6,0,1,1,1,1,1,1,1,1,0,1,0,0
"gen12_0045",389,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0046",389,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0047",405,10.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0048",427,9.8,1,1,1,1,1,1,0,1,0,0,0,0,0
"gen12_0049",389,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0050",390,9.8,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen12_0051",374,10.7,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen12_0052",379,10.9,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen12_0053",378,10.8,0,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0054",375,11,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0055",363,11,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen12_0056",358,11,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0057",390,10.2,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen12_0058",380,10.2,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen12_0059",390,10.4,1,1,1,0,1,1,1,1,0,0,0,1,0
"gen12_0060",391,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen12_0061",277,10.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0062",401,10,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen12_0063",411,10.1,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen12_0064",394,10.1,1,1,1,1,1,1,1,1,0,0,0,0,0
