"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen17_0051",372,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0527829470620929,0.0594049257237517,0.0569979774619831,9
"gen17_0052",385,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0529386097612264,0.0515822692107366,0.0576050776238147,9
"gen17_0016",310,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0529456390552446,0.0402259056688885,0.0584745161572195,8
"gen17_0047",407,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0529581509632177,0.0619294936217237,0.0589747840960106,9
"gen17_0062",404,10.7,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0529669697523149,0.0572555250650388,0.0586221601594648,9
"gen17_0002",344,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0529673287833182,0.054431726467037,0.0572766652053595,9
"gen17_0013",386,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0529683486903636,0.0492011312979822,0.0586349755369135,8
"gen17_0008",389,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0529737370807897,0.0626646914469176,0.0594613904308236,9
"gen17_0050",386,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0529757489422131,0.0583757067869674,0.0572066151873399,9
"gen17_0057",384,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0529858829703078,0.0611360977449023,0.0591845757710271,9
"gen17_0003",418,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0529986069664402,0.0518145288019063,0.0573369064545065,9
"gen17_0043",649,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0530030904294311,0.0671176733350925,0.059223205553292,9
"gen17_0042",332,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0530574496558375,0.0503182276702173,0.0577036813582637,9
"gen17_0012",410,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0530870285073818,0.0626820136007227,0.0591951673477415,9
"gen17_0034",404,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0530901021643466,0.0541240289441719,0.0568638889632074,9
"gen17_0045",419,9.8,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0530965894271825,0.0486161266495012,0.0588295536870533,9
"gen17_0010",410,9.8,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0530986374219371,0.0488264366322464,0.057995811690702,9
"gen17_0033",377,10.4,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0531035533491019,0.0418985340935287,0.0588161262463944,8
"gen17_0015",324,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0531109121553453,0.047412124236463,0.0571147289602003,9
"gen17_0006",333,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0531147000801417,0.0504196102598983,0.0578394238183905,9
"gen17_0044",389,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0531190497175627,0.0523162110668499,0.0577231397066635,9
"gen17_0005",419,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0531264549282639,0.0496400366391774,0.057381530392997,9
"gen17_0059",680,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0531293668289789,0.062786968537658,0.0579330104019195,9
"gen17_0058",590,10.9,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0531295549691122,0.0663981669176362,0.0567322898078415,9
"gen17_0021",378,10.9,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0531433525194293,0.0459464270946199,0.058502582625965,8
"gen17_0027",392,10,1,1,1,1,1,1,1,1,0,0,0,1,0,0.0531539539660943,0.057078686122679,0.0574393285227845,9
"gen17_0026",360,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531577548481977,0.0555294814977856,0.0585359643939126,9
"gen17_0020",416,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531619607231763,0.0539960802804288,0.0597846757466426,9
"gen17_0022",818,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0531700199933021,0.0525848048560609,0.0583049762405732,8
"gen17_0030",399,10.4,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0531838902335227,0.0446235049176936,0.0584042485504499,8
"gen17_0040",343,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0531915936675293,0.0530595752361464,0.0575021240696992,9
"gen17_0001",418,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0532042101733738,0.0469933876715353,0.0576966300091421,8
"gen17_0037",773,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0532353874233513,0.0600609414331273,0.0570969026302768,9
