"Par1","Par2"
16,7
3,13
11,16
14,10
8,7
12,8
6,8
12,16
7,6
6,9
10,7
4,3
2,11
16,11
5,16
2,13
1,5
15,2
14,7
8,4
6,16
1,3
6,10
15,16
1,4
6,9
11,3
5,10
16,5
6,3
12,3
6,3
11,15
7,6
7,14
10,15
13,11
9,6
1,5
5,2
9,14
9,2
12,11
8,3
8,3
9,7
9,14
4,13
