"Par1","Par2"
11,16
4,5
16,6
8,2
6,5
11,6
15,5
8,10
12,1
5,4
14,9
15,7
3,15
16,1
6,10
3,1
12,1
4,14
4,2
2,6
6,13
2,14
12,1
8,9
3,8
16,4
14,11
9,12
3,13
16,5
3,8
11,2
4,8
1,8
5,9
5,9
5,15
1,9
6,8
1,13
1,11
16,6
5,4
9,6
7,9
15,11
11,7
1,3
