"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen7_0001",654,9.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0002",374,11.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen7_0003",495,11.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0004",654,11.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0005",618,9,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen7_0006",202,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0007",418,11.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0008",425,12.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0009",328,9,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0010",369,10.2,1,1,0,1,1,1,1,1,0,0,1,1,0
"gen7_0011",341,12.7,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen7_0012",284,9,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0013",439,9.5,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0014",396,10.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0015",727,9.5,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0016",685,9.2,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0017",613,9.5,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0018",446,11.2,0,1,1,1,1,1,1,1,0,0,0,0,0
"gen7_0019",377,12.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0020",389,12.7,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen7_0021",512,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0022",185,11.2,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0023",528,9.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen7_0024",529,9,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0025",371,11.3,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen7_0026",372,10.4,1,1,0,1,1,1,1,1,0,0,1,0,0
"gen7_0027",678,10.6,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0028",661,9.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0029",721,9.6,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0030",208,10.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0031",201,9.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0032",686,10.4,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0033",689,9.3,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0034",435,9.4,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0035",401,9.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0036",345,11.1,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0037",357,11.1,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0038",270,11.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0039",493,11.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0040",557,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0041",382,9.3,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen7_0042",438,10.2,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen7_0043",575,10.1,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0044",281,9.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0045",383,9,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0046",340,9.5,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0047",404,12.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0048",395,11.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen7_0049",640,11.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0050",432,11.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0051",338,12.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0052",657,11.5,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen7_0053",186,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0054",434,11.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0055",383,11.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen7_0056",486,11.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen7_0057",334,12.3,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen7_0058",335,9.4,1,0,1,1,1,1,1,1,0,0,0,0,0
"gen7_0059",711,9.2,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0060",300,9.3,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0061",329,9.9,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen7_0062",340,11.8,1,0,1,1,1,1,1,1,0,0,0,0,0
"gen7_0063",403,11,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen7_0064",350,10.4,1,1,1,1,1,1,1,1,0,0,1,0,0
