"Par1","Par2"
1,14
8,9
7,12
10,13
10,12
4,11
16,8
1,3
12,10
1,11
9,4
2,14
6,11
12,11
6,1
15,11
15,2
13,11
16,5
16,4
12,11
15,2
16,2
1,4
13,9
10,11
12,11
5,1
5,16
3,15
3,11
4,11
15,1
13,12
12,11
15,3
3,8
12,2
2,9
5,12
11,4
7,11
14,13
7,1
9,1
2,11
12,10
16,14
