"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen7_0046",340,9.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0.052938965553133,0.0343238458653094,0.0586103109252787,8
"gen7_0003",495,11.5,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0529787848717482,0.0695481116463577,0.0592310507674132,9
"gen7_0021",512,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0529849412599148,0.0654976161347193,0.0596097499706664,9
"gen7_0041",382,9.3,1,1,1,1,1,1,1,1,0,0,1,1,0,0.0530049497633754,0.0725707051679071,0.0573100548775903,10
"gen7_0051",338,12.5,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0530074452185028,0.0708309770689229,0.0591781756705511,9
"gen7_0009",328,9,1,1,1,1,1,1,1,1,0,0,0,0,1,0.053047639308748,0.0477145036801957,0.0610670722405692,9
"gen7_0038",270,11.8,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531052516178324,0.0656860683343808,0.0601249709852871,9
"gen7_0001",654,9.4,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0531147405743212,0.0462440446537052,0.0586742671687579,8
"gen7_0042",438,10.2,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0531176477387618,0.0435794130296227,0.0589009267869605,8
"gen7_0064",350,10.4,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531178809542376,0.0590199718399219,0.0592943092087558,9
"gen7_0045",383,9,1,1,1,1,1,1,1,1,0,0,0,0,1,0.0531328404509799,0.0507298306537843,0.060782734923687,9
"gen7_0050",432,11.3,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0531486985918737,0.0870258289541083,0.059046879284767,10
"gen7_0048",395,11.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0531583339637084,0.0560689591826085,0.0584253356828043,8
"gen7_0013",439,9.5,1,1,1,1,1,1,1,1,0,0,0,1,0,0.0531611145669655,0.052749812085915,0.0580747886834781,9
"gen7_0055",383,11.5,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0532235934078376,0.0435143237606577,0.0587283127743975,7
"gen7_0008",425,12.4,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0532323123514344,0.0761704391635913,0.0605958719274997,9
"gen7_0007",418,11.4,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0532342556504776,0.0672713084475273,0.0599020281660217,9
"gen7_0006",202,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0532512627307424,0.0548275896464363,0.0587815796302585,9
"gen7_0002",374,11.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0532741045495208,0.0459720462645908,0.0580713574100887,8
"gen7_0060",300,9.3,1,1,1,1,1,1,1,1,0,0,0,0,1,0.0532978388105016,0.0488866392143988,0.0599465640613134,9
"gen7_0017",613,9.5,1,1,1,1,1,1,1,1,0,0,0,0,1,0.0533821774137907,0.0564106614069251,0.0602783694825754,9
"gen7_0037",231,11.1,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0534295936780836,0.0571647385987898,0.0589136852830775,9
"gen7_0047",128,12.4,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0534500726512414,0.053894475415647,0.0588409888829296,9
"gen7_0020",389,12.7,1,0,1,1,1,1,1,1,0,0,1,0,0,0.0534732610891055,0.06747112224449,0.0599523410947208,8
"gen7_0029",721,9.6,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0534749074802766,0.0569067686651408,0.0604416041137339,8
"gen7_0043",575,10.1,0,1,1,1,1,1,1,1,0,0,1,0,0,0.0534947557086023,0.0540498911035394,0.0599971419358048,8
"gen7_0016",685,9.2,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0535158282055224,0.0527341632923679,0.0604723377433814,8
"gen7_0011",341,12.7,1,0,1,1,1,1,1,1,0,0,1,0,0,0.0535237867975093,0.0729306791270996,0.0598060902874218,8
"gen7_0028",661,12.7,1,1,1,0,1,1,1,1,0,0,1,0,0,0.053536121888033,0.0637859108901554,0.0597101430194354,8
"gen7_0053",186,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0535364926040921,0.0436943852158927,0.0595631049498146,9
"gen7_0056",872,11.5,1,1,1,1,1,1,1,0,0,0,1,0,0,0.0535400426168929,0.0682532794341199,0.0598811301605097,8
"gen7_0059",711,9.2,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0535662862222364,0.0534710740997268,0.0602082693005761,8
"gen7_0061",329,9.9,1,1,1,1,1,1,1,1,0,0,1,0,1,0.053577779069383,0.0726553585111688,0.0600564021035742,10
"gen7_0010",369,10.2,1,1,0,1,1,1,1,1,0,0,1,1,0,0.0535906281826629,0.0765232220109612,0.0578213625046377,9
"gen7_0049",640,11.4,0,1,1,1,1,1,1,1,0,0,1,0,0,0.0536409111116102,0.0695977964603364,0.060073533571308,8
"gen7_0034",435,9.4,1,1,1,1,1,1,1,1,0,0,1,0,1,0.053645201238338,0.0732903532766783,0.0606586626134955,10
"gen7_0022",185,11.2,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0536678643701945,0.0511134175666565,0.0588869522516598,9
"gen7_0062",340,11.8,0,0,1,1,1,1,1,1,0,0,0,0,0,0.0536921185821593,0.0387624355057843,0.059747029259349,6
"gen7_0044",281,9.8,1,1,1,1,1,1,1,1,0,0,1,0,1,0.0537189819962293,0.0686153012615376,0.0606298279502511,10
"gen7_0040",557,10.5,1,1,1,0,1,1,1,1,0,0,1,0,0,0.0537554405587992,0.0510670053877929,0.059423548005712,8
"gen7_0019",517,12.4,1,1,1,1,1,1,1,1,0,0,1,0,0,0.053794863483681,0.0820360628483911,0.0596392157867074,9
"gen7_0005",618,6.7,1,1,1,1,1,1,1,1,0,0,0,1,0,0.0538514911319974,0.0420354572388065,0.059102852572,9
"gen7_0032",686,10.4,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0538588440431624,0.0559071281044347,0.060173136148891,8
"gen7_0036",345,11.1,1,1,1,0,1,1,1,1,0,0,0,0,1,0.0539998275750626,0.0486227207173346,0.0610202316156945,8
"gen7_0057",334,12.3,1,1,1,1,1,1,1,1,0,0,1,0,1,0.0540558502971697,0.100949340106611,0.0602684423576246,10
"gen7_0012",284,9,1,1,1,1,0,1,1,1,0,0,0,0,1,0.0541687150408341,0.0362674081205681,0.0605181736420518,8
"gen7_0054",434,11.4,0,1,1,1,1,0,1,1,0,0,1,0,0,0.0541836768031751,0.0496775480628238,0.0593108475308101,7
"gen7_0058",335,9.4,1,0,1,1,1,1,1,1,0,1,0,0,1,0.0542215796227895,0.0594252788908918,0.0614622821026676,9
"gen7_0039",493,11.2,1,1,1,1,1,1,1,1,0,1,1,1,0,0.0542814428496539,0.113963067378414,0.0591640401534924,11
"gen7_0015",727,9.5,0,1,1,0,1,1,1,1,0,0,0,0,1,0.0545940389413318,0.0458325466309476,0.0618154802838482,7
"gen7_0030",208,10.4,1,1,1,1,1,1,1,0,0,0,1,0,0,0.0547312066493509,0.0438552378490574,0.0595294364326043,8
"gen7_0027",678,10.6,0,1,1,1,1,1,1,1,0,1,0,0,1,0.0547345934311694,0.0828027800914652,0.0592568347605837,9
"gen7_0063",403,3.4,1,1,1,1,1,1,1,1,1,0,0,0,1,0.0560631438001619,0.0238403446076636,0.0622413507254583,10
"gen7_0026",372,13.8,1,1,0,1,0,1,1,0,0,0,1,0,0,0.0563424315191121,0.0445268588584587,0.0606324789796533,6
"gen7_0033",689,23.3,0,1,1,1,0,1,1,0,0,0,0,0,1,0.0626248156580802,0.132100101551743,0.0677651180738527,6
"gen7_0014",396,-2.7,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0640467117054357,0.0105591982978788,0.0672805591224903,11
"gen7_0052",657,22.6,1,0,1,1,1,1,1,1,0,0,1,0,0,0.0647383793438284,0.213790356543301,0.0701147411625781,8
"gen7_0018",446,-4.1,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0671491438223452,0.00635458661198919,0.0704831331120696,8
