"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen18_0028",406,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0528189213290941,0.0524694247511355,0.0569849753898416,9
"gen18_0063",306,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0528928258944967,0.0525251056185592,0.0569862884705473,9
"gen18_0002",385,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0529087764348697,0.0532342004260313,0.0570105995194358,9
"gen18_0039",388,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0529311541277557,0.0605446980263225,0.0603513653742451,9
"gen18_0046",372,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0529407656123362,0.0521320613364713,0.0573770090759871,9
"gen18_0040",387,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0529867518100801,0.0598340342116533,0.0577140214933898,9
"gen18_0044",395,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0529993590112348,0.0624278467859255,0.0587395513497519,9
"gen18_0050",395,9.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0530384620767888,0.0493249717484431,0.0580815476826309,9
"gen18_0064",387,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0530528731897973,0.0578645537198625,0.0576399227832355,9
"gen18_0007",386,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0530569892222501,0.05692920745497,0.0574392021228931,9
"gen18_0022",667,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0530816615028527,0.0641230514441623,0.0572985878771671,9
"gen18_0053",317,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0530945840410713,0.0394994549569933,0.0582262396814069,8
"gen18_0049",394,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0531056924650476,0.0445617491115694,0.0581229203294102,8
"gen18_0010",384,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531255294129947,0.0594111438931537,0.0589780324055596,9
"gen18_0030",349,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0531350345353677,0.0476720226719133,0.0574445535110927,9
"gen18_0061",656,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0,0.053137946709136,0.0672773710268598,0.0592464693306963,9
"gen18_0054",400,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531404225892328,0.0590773737019414,0.058767590101871,9
"gen18_0060",756,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531470475155281,0.0680879592441004,0.0594832370401542,9
"gen18_0035",412,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0531496495213462,0.0491882964028837,0.0572763951411145,9
"gen18_0057",349,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0531498950434887,0.0495308600153532,0.0573744085988442,9
"gen18_0025",345,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0531548108121084,0.0402881880061761,0.0582622129312689,8
"gen18_0036",392,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0,0.053254670209804,0.0537074297134614,0.0570206439897799,9
"gen18_0037",424,10.2,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0532569369869094,0.0713320869568975,0.0576905092618719,10
"gen18_0045",418,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0532686298370332,0.0515638315724376,0.0567258804621923,9
"gen18_0001",372,10.6,1,1,1,1,1,1,1,1,1,0,1,0,0,0.053284526085498,0.0717990447153727,0.0577944031470239,10
"gen18_0062",377,10.9,1,1,0,1,1,1,1,1,0,0,1,1,0,0.0532964756840904,0.0823505876550203,0.0587206875534431,9
"gen18_0033",389,9.9,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0533010110484501,0.0379139421583985,0.0579116042887042,8
"gen18_0056",395,10.7,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0533213265218613,0.0581417558365604,0.0579624043798357,9
"gen18_0055",398,10.3,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0533245959703926,0.0418016830112869,0.0582992274996501,8
"gen18_0032",658,10.6,1,1,0,1,1,1,1,1,0,0,1,0,0,0.0533606534478472,0.0626844717615735,0.0604576585397798,8
"gen18_0005",404,10.7,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0533874091807424,0.0607966827796194,0.0586328546385581,9
"gen18_0016",419,9.8,1,1,1,1,1,1,1,1,0,0,1,0,0,0.053388103805656,0.0541430489657292,0.0587179175119451,9
"gen18_0052",393,10.7,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0534056230385295,0.0566747559399591,0.0583828918797105,9
"gen18_0058",402,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0534353962149157,0.0604502913063791,0.0594907541714685,9
"gen18_0027",398,10.1,1,1,1,1,1,1,1,1,0,0,1,1,0,0.0534516105152775,0.0815185030465328,0.058305753873864,10
"gen18_0031",398,10.7,1,1,1,1,1,1,1,0,0,0,1,0,0,0.0534621215696321,0.053956788498524,0.0590842500189958,8
"gen18_0006",344,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0534644859605504,0.0498355525631558,0.0574357472310254,9
"gen18_0023",337,10.3,1,1,1,1,1,1,1,1,0,0,1,1,0,0.0535130029211634,0.0796634843275301,0.0578657623409489,10
"gen18_0026",397,10.5,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0535554129072266,0.0717739133323216,0.0578758251596422,10
"gen18_0020",387,10.6,1,1,1,1,1,1,1,1,0,0,1,0,1,0.0536874892278375,0.0831696905894943,0.0597659280007114,10
"gen18_0043",396,10.9,1,1,1,1,0,1,1,1,0,0,1,0,0,0.053893143861661,0.0406940319547895,0.0590196781421024,8
"gen18_0004",407,10.8,1,1,1,1,1,1,1,0,0,1,1,0,0,0.0539204852887345,0.0714141602338062,0.0596466395735599,9
"gen18_0051",400,10.7,1,1,1,1,1,0,1,1,1,0,1,0,0,0.05392350767992,0.0622562985953956,0.0564324168818055,9
