"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen21_0001",384,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0002",388,9.9,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0003",613,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0004",387,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0005",386,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0006",395,10.6,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen21_0007",416,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0008",388,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0009",411,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0010",386,9.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0011",389,10.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0012",399,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0013",389,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0014",386,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0015",344,9.9,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0016",372,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen21_0017",375,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0018",386,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen21_0019",387,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0020",386,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0021",377,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen21_0022",390,10.6,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen21_0023",388,10,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0024",388,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0025",388,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen21_0026",393,10.8,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen21_0027",394,10.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0028",390,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen21_0029",389,9.9,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0030",341,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0031",386,9.9,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0032",388,10,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0033",396,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen21_0034",387,10.6,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen21_0035",386,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0036",387,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0037",388,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0038",409,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0039",387,10.2,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0040",373,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0041",513,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0042",444,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0043",374,10.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen21_0044",382,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0045",392,10.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen21_0046",389,9.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0047",408,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0048",589,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0049",396,10.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0050",387,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0051",386,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0052",387,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0053",388,10.2,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0054",387,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0055",389,10.5,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen21_0056",394,10,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0057",393,10.7,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen21_0058",391,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0059",387,10.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0060",387,10.1,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0061",396,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0062",387,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0063",396,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen21_0064",403,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
