"Par1","Par2"
2,15
11,2
3,6
13,7
14,1
15,9
2,16
2,1
1,6
4,12
14,13
3,11
4,5
14,5
5,2
12,13
15,3
4,16
6,9
1,16
13,14
14,3
15,14
6,14
2,3
6,15
5,9
15,11
4,16
9,10
2,3
16,5
9,6
3,2
12,5
14,6
4,8
10,8
6,10
6,13
5,16
14,15
13,8
2,12
10,8
6,2
7,8
7,9
