"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen8_0063",388,11,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0529564097304316,0.0458988726493304,0.0586381447229328,8
"gen8_0007",270,11.8,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0529803798699601,0.0614904586814009,0.0597422999526094,9
"gen8_0042",377,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0529922447819944,0.0584644019083391,0.0589234971760527,9
"gen8_0009",438,10.2,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0530488131742379,0.0443658547376044,0.0579681058983473,8
"gen8_0062",505,11.5,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0530743186905993,0.0713415347619242,0.0594959980221948,9
"gen8_0055",401,9.8,1,1,1,1,1,1,1,1,0,0,0,0,0,0.053075625098588,0.0420251555034203,0.0590675595608586,8
"gen8_0035",473,9.6,1,1,1,1,1,1,1,1,0,0,0,1,0,0.0530852553380749,0.0597776856905598,0.0584300710690915,9
"gen8_0014",439,9.5,1,1,1,1,1,1,1,1,0,0,0,1,0,0.0530918318395116,0.0558304630101648,0.0577905292610573,9
"gen8_0048",443,11,1,1,1,1,1,1,1,1,0,0,1,1,0,0.0531011647664687,0.0883261121256736,0.0584045942036236,10
"gen8_0046",473,11.7,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531083899922706,0.0731020545932144,0.0597133514452952,9
"gen8_0010",350,10.4,1,1,1,1,1,1,1,1,0,0,1,1,0,0.0531104625797215,0.0782300212404877,0.0583660580322361,10
"gen8_0008",654,9.4,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531280933482188,0.0564077548279844,0.0589953853728914,9
"gen8_0050",421,10.4,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0531725064497811,0.0605097930947147,0.0582238810829206,9
"gen8_0019",419,9.7,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531824239364562,0.052442017220927,0.0593800429910197,9
"gen8_0054",344,11.6,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531882415170072,0.0671762368071495,0.0593274529987147,9
"gen8_0026",443,11.6,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0531896114434551,0.0667670120139401,0.0591291308559697,9
"gen8_0052",383,9.1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0532292628266844,0.0670198621449818,0.0601787312381407,10
"gen8_0003",512,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0532417546152989,0.0644224351380617,0.0599860570656998,9
