"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen10_0001",493,11.1,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen10_0002",371,11,1,1,0,1,1,1,1,1,0,0,1,0,0
"gen10_0003",439,9.8,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen10_0004",350,10.4,1,1,1,1,1,1,1,1,0,0,1,1,1
"gen10_0005",264,11,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0006",395,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0007",387,11.7,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen10_0008",268,10.1,1,1,1,1,1,0,1,1,0,0,0,0,0
"gen10_0009",441,11.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0010",349,11.2,0,1,1,0,1,1,1,1,0,0,1,1,0
"gen10_0011",438,9.9,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen10_0012",421,10.4,1,1,1,1,0,1,1,1,0,1,0,0,0
"gen10_0013",387,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0014",389,9.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0015",440,9.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0016",449,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0017",431,11.1,1,1,1,1,1,1,0,1,0,0,0,0,0
"gen10_0018",271,9.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0019",487,20.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0020",401,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0021",437,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0022",775,10.5,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen10_0023",451,11.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0024",385,10.7,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen10_0025",333,10.4,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen10_0026",285,10.1,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen10_0027",393,25,1,1,1,1,1,0,1,1,0,0,1,1,0
"gen10_0028",435,17.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0029",322,10.1,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen10_0030",230,-4.2,1,1,1,1,0,1,1,1,0,0,1,0,0
"gen10_0031",427,9.5,1,0,1,1,1,1,1,1,0,0,1,1,0
"gen10_0032",400,-17.9,1,1,0,1,1,1,1,1,0,0,1,0,0
"gen10_0033",370,10.8,0,1,1,1,1,1,1,1,1,0,1,1,0
"gen10_0034",441,-14.8,1,1,1,1,1,1,0,1,0,0,1,0,0
"gen10_0035",349,10.4,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0036",336,11,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen10_0037",434,11.5,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen10_0038",428,10.5,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen10_0039",435,9.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0040",392,9.9,1,1,1,1,1,0,1,1,0,1,0,0,0
"gen10_0041",370,11.2,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0042",472,11.1,0,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0043",320,10.1,1,1,1,1,0,1,1,1,0,0,0,0,0
"gen10_0044",254,10.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen10_0045",383,11.1,1,0,1,1,1,1,1,1,0,0,0,0,0
"gen10_0046",361,10.6,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen10_0047",855,10.1,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen10_0048",294,21.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0049",425,10.1,1,1,1,1,1,0,1,1,0,1,1,1,0
"gen10_0050",365,10,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen10_0051",391,9.9,1,1,0,1,1,0,0,1,0,1,0,0,0
"gen10_0052",419,-16.3,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0053",478,11,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0054",386,11.1,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0055",393,11.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0056",389,10.9,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen10_0057",380,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0058",364,11,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0059",295,2.4,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0060",418,10.5,0,1,1,1,1,1,1,1,0,0,1,0,0
"gen10_0061",356,11,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen10_0062",346,9.9,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen10_0063",418,9.9,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen10_0064",408,11.6,1,1,0,1,1,1,1,1,0,0,1,0,0
