"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen0_026",980,8,0,1,1,1,0,1,1,0,0,0,1,0,1,0.0549501623529986,0.049061176774192,0.0616920483760475,7
"gen0_002",277,17.3,1,1,1,1,1,1,1,0,1,0,1,0,0,0.0560804832510777,0.134539373936934,0.058458446106813,9
"gen0_027",147,12.4,0,1,1,0,0,1,1,0,0,1,0,1,1,0.0567750827513657,0.0506807531928275,0.0619434117371707,7
"gen0_001",88,24.9,0,1,0,0,0,0,1,1,1,0,1,0,0,0.0576515582932602,0.0477310301738475,0.0601946846654307,5
"gen0_047",113,21.5,0,1,1,0,0,0,1,0,0,1,1,1,1,0.0586082636927662,0.0813252207864966,0.0639793459482551,7
"gen0_040",998,9.4,0,0,0,0,0,0,1,1,0,1,1,1,0,0.0592599000127001,0.0295087568071856,0.0619419174443411,5
"gen0_042",328,5,0,1,0,0,1,0,1,1,1,1,0,1,0,0.0596922294251725,0.0201820011835514,0.0638689726759931,7
"gen0_056",870,15.6,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0602048712527075,0.0611110092147698,0.0640112260817375,6
"gen0_052",59,6,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0604756928065541,0.0212888081532189,0.0661638827573753,8
"gen0_057",334,8.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0607494469997861,0.0111377983560726,0.062211145602435,4
"gen0_005",954,2.7,0,0,0,0,1,0,1,1,1,0,0,1,1,0.0609312108925765,0.0151663013695006,0.0690877159559709,6
"gen0_046",256,0.9,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0618836501728835,0.0138477660256363,0.0668788364708222,8
"gen0_015",66,22.6,0,1,0,0,1,1,1,0,1,1,0,0,0,0.0636021473886164,0.0474645377044579,0.0688546290704431,6
"gen0_061",440,0.3,0,0,1,1,0,1,1,0,1,1,1,1,1,0.0639058326656192,0.0174728831975092,0.0742413952294296,9
"gen0_006",627,18.8,0,0,1,1,0,1,1,0,1,0,0,1,0,0.0661737539533511,0.0906645506392612,0.076942870206807,6
"gen0_037",518,10.8,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0682254435616573,0.0173057870653839,0.0713757153671457,4
"gen0_035",361,-3.8,1,1,0,0,1,1,1,0,0,1,0,0,1,0.0704795666149387,0.00474875835870342,0.0763942873111416,7
"gen0_063",737,-6.2,0,1,1,0,1,0,1,1,1,0,0,0,0,0.0742456543230142,0.00336416996018141,0.0776426024649151,6
"gen0_009",501,19.8,1,0,0,0,1,0,1,0,1,1,1,1,1,0.075260832878649,0.216004688355148,0.0814330063917963,8
"gen0_019",6,5.6,1,1,1,1,0,0,1,0,0,1,1,1,0,0.0818695327322507,0.00143527935352823,0.0773413708793332,8
"gen0_041",820,11.3,1,1,1,1,1,0,0,1,0,1,1,0,0,0.0863489143201178,0.0642505517418713,0.100551386936446,8
"gen0_014",930,23.1,1,0,0,1,1,1,1,1,1,1,0,0,1,0.0910516140072549,0.355964123776538,0.0809346031693303,9
"gen0_049",594,16.2,0,1,1,1,1,0,0,0,1,1,0,0,1,0.0961127060596258,0.0989170899547476,0.109774655543711,7
"gen0_036",765,19,1,1,0,1,1,1,0,0,0,0,1,0,0,0.0984675522466501,0.0749656252719672,0.112568412350307,6
"gen0_055",787,-10.3,0,1,0,1,0,1,1,1,1,0,1,0,1,0.0986870060845669,0.00365018316529939,0.10789531101835,8
"gen0_043",555,3.4,1,0,0,1,1,1,0,1,0,0,0,1,0,0.100861553954729,0.0163909042376169,0.112811513763409,6
"gen0_059",916,21,1,1,1,0,1,1,0,0,1,0,1,1,0,0.103158258468645,0.170376226078878,0.106934985599981,8
"gen0_053",421,17.7,0,0,1,0,1,0,0,1,0,1,0,1,1,0.103159097092355,0.0737983747063011,0.115179126142032,6
"gen0_032",292,1.8,1,0,1,0,1,0,0,1,1,0,1,0,1,0.104540024473239,0.0122164578238019,0.116906776096128,7
"gen0_021",533,13.2,1,0,0,1,0,0,0,1,1,0,1,1,0,0.10717864678339,0.0513627096169894,0.119289415070455,6
"gen0_051",160,-8,1,1,1,0,1,0,1,0,0,1,0,0,1,0.109464873126951,0.000269583828615992,0.117535064218314,7
"gen0_033",245,-1.5,1,1,1,1,0,0,0,1,1,1,0,1,1,0.111915118272859,0.00880164515325638,0.119714916729003,9
"gen0_044",567,-1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.113632687982106,0.00500802826625079,0.120608895951384,4
"gen0_003",392,23.9,1,1,1,0,0,1,0,1,1,1,1,0,0,0.113945536128922,0.129112067657949,0.117109752683523,8
"gen0_045",885,-2,1,0,1,1,0,0,0,0,0,0,0,1,1,0.115235461094916,0.00848205071383483,0.118431317042695,5
"gen0_007",302,-9.3,1,1,0,0,1,1,1,0,1,0,1,0,0,0.115477640669975,0.00555559998928599,0.12259770148381,7
"gen0_029",939,10,1,1,0,0,0,1,0,0,1,1,0,1,1,0.118662761230255,0.0510003726105747,0.134938714336047,7
"gen0_031",588,13.9,0,1,1,0,0,0,0,1,0,0,1,1,0,0.123020548388217,0.0262125471192895,0.139160717042522,5
"gen0_010",646,7.2,0,0,1,0,0,1,0,1,1,1,1,0,0,0.12445545909221,0.0192831622906763,0.139871207822663,6
"gen0_018",684,-6.5,0,0,1,0,1,0,0,1,0,1,1,0,0,0.126913474617623,0.0038358491672381,0.141517170331356,5
"gen0_030",482,-7.7,0,1,0,1,1,0,0,1,1,0,1,1,1,0.127025141633308,0.00452033311775533,0.140544749293946,8
"gen0_020",381,-3.3,0,1,1,0,0,1,0,0,1,0,0,1,1,0.129758447360945,0.00536664276088957,0.144127503935164,6
"gen0_016",213,14.6,0,0,0,1,1,0,0,1,0,0,0,1,1,0.131339607942609,0.0337937957525777,0.152952917574147,5
"gen0_038",24,4.3,0,0,0,1,0,0,0,0,0,1,1,1,1,0.147098102159721,0.0073757085656592,0.162619243369326,5
"gen0_011",770,-5.4,0,0,0,1,0,1,0,0,0,0,0,1,1,0.155390861230881,0.00320323063138766,0.170052692002024,4
"gen0_039",703,-4.1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.158709969491091,0.00227334285529447,0.168162078945668,3
