"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen17_0001",418,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen17_0002",344,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0003",418,10,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0004",370,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen17_0005",419,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0006",333,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0007",363,10.4,1,1,1,1,1,1,1,0,1,0,0,0,0
"gen17_0008",389,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen17_0009",394,10.9,1,1,1,1,1,1,0,1,1,0,0,0,0
"gen17_0010",410,9.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0011",419,9.8,1,0,1,1,1,1,1,1,0,0,1,1,0
"gen17_0012",410,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen17_0013",386,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen17_0014",382,10.9,1,0,1,1,1,1,1,1,0,0,0,0,0
"gen17_0015",324,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0016",310,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen17_0017",376,10.3,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen17_0018",406,9.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen17_0019",237,10,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen17_0020",416,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen17_0021",378,10.9,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen17_0022",818,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen17_0023",415,10.1,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen17_0024",703,10.2,1,0,1,1,0,1,1,0,0,0,1,1,0
"gen17_0025",360,10.5,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen17_0026",360,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen17_0027",392,10,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen17_0028",337,10.3,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen17_0029",401,-1.5,1,1,1,1,0,1,1,1,1,0,0,0,0
"gen17_0030",399,10.4,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen17_0031",318,10.6,0,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0032",336,10.5,1,1,1,1,1,1,1,0,0,0,0,0,0
"gen17_0033",377,10.4,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen17_0034",404,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0035",414,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen17_0036",415,10,1,0,0,1,1,1,1,1,0,0,1,1,1
"gen17_0037",773,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0038",255,10.8,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen17_0039",353,10.4,1,1,1,1,1,0,1,1,1,0,0,0,0
"gen17_0040",343,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0041",341,-6.5,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen17_0042",332,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0043",649,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen17_0044",389,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0045",419,9.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen17_0046",418,10,0,1,1,1,1,1,1,1,0,0,0,1,0
"gen17_0047",407,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen17_0048",373,10.8,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen17_0049",260,9.9,1,1,1,0,0,1,1,1,0,0,0,0,0
"gen17_0050",386,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0051",372,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0052",385,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0053",385,10.4,0,1,1,1,1,1,1,1,0,0,0,0,0
"gen17_0054",238,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0055",946,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen17_0056",404,10.2,1,1,1,1,1,0,1,1,1,0,1,1,0
"gen17_0057",384,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen17_0058",590,10.9,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0059",680,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen17_0060",722,10.4,1,1,0,1,1,1,1,1,1,0,0,1,0
"gen17_0061",242,10.9,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen17_0062",404,10.7,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen17_0063",321,-6.4,1,1,1,1,1,1,0,1,1,0,0,0,0
"gen17_0064",389,10.3,1,1,1,0,1,0,1,1,0,0,0,0,0
