"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen14_0001",358,11,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0002",409,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0003",410,11,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0004",372,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0005",480,10.2,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0006",390,10.2,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0007",389,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0008",385,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0009",353,10,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0010",423,9.9,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0011",372,10.9,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0012",371,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0013",405,10.4,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0014",293,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0015",413,9.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0016",389,10.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0017",399,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0018",284,10.5,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0019",407,9.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0020",411,10.3,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0021",354,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0022",388,10,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0023",393,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0024",401,10.4,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0025",354,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0026",409,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0027",376,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0028",385,10.7,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0029",376,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0030",385,10.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0031",395,10.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0032",474,10.4,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0033",309,9.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0034",397,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0035",373,11,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0036",409,10.9,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0037",380,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0038",381,10.7,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0039",371,10.7,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0040",390,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0041",424,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0042",465,10.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0043",370,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0044",360,11,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0045",376,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0046",405,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0047",456,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0048",409,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0049",410,9.8,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen14_0050",356,10,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0051",393,11,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0052",389,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0053",322,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0054",356,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0055",370,10.9,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen14_0056",412,11,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen14_0057",416,9.9,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0058",420,9.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0059",407,10.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0060",364,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0061",364,10.8,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen14_0062",365,11,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0063",410,10.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen14_0064",412,10.3,1,1,1,1,1,1,1,1,0,0,1,0,0
