"Par1","Par2"
6,13
3,13
8,12
9,10
3,7
11,15
8,6
16,11
8,12
7,12
7,9
8,10
14,2
7,16
16,8
3,14
12,11
14,15
11,12
10,4
16,4
16,5
4,5
2,4
14,7
6,9
1,14
3,10
9,6
7,4
6,8
16,5
16,12
7,8
13,15
5,2
9,13
2,1
2,7
15,6
7,13
15,8
15,2
16,13
12,3
4,3
1,16
14,8
