"Par1","Par2"
3,7
1,15
10,6
14,12
15,14
11,6
12,15
7,13
3,15
4,12
10,7
8,1
11,9
13,14
1,11
5,16
7,14
10,4
5,13
6,7
3,8
2,12
3,14
11,9
1,4
3,15
9,14
14,16
3,7
9,16
11,15
13,8
14,15
13,3
6,3
2,10
13,3
8,10
2,15
11,16
14,9
8,15
9,11
6,7
6,1
5,4
7,14
11,7
