"Par1","Par2"
10,4
4,12
10,11
2,5
3,7
11,5
3,16
1,6
12,13
13,8
5,6
2,13
10,12
1,15
14,2
2,4
9,13
4,11
15,7
15,8
8,3
9,15
2,15
15,3
14,4
14,9
13,11
4,9
2,14
11,10
6,5
12,15
13,8
12,1
6,4
4,3
5,10
14,8
2,10
8,10
15,8
11,8
9,1
7,2
11,3
10,14
15,16
13,6
