"Par1","Par2"
9,16
7,3
8,4
5,4
8,5
8,13
4,15
7,15
14,11
5,4
16,15
12,7
15,4
2,8
14,4
11,6
16,8
8,9
2,14
6,2
10,9
11,4
6,16
13,5
3,7
9,2
15,9
1,4
15,13
7,13
14,12
4,13
10,15
11,4
12,8
3,10
4,2
8,6
11,8
14,7
4,1
4,5
15,8
4,14
13,9
16,7
1,6
8,11
