"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen11_0001",0.462784,0.057802,0.063716,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0498627074472803,0.0832664064939922,0.0552695212026078,8
"gen11_0057",0.46674,0.057888,0.069423,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0499741103452805,0.0905330220623886,0.0553606211827678,8
"gen11_0061",0.408241,0.067346,0.070327,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0501244033963368,0.0902208997302831,0.0554748604453545,8
"gen11_0043",0.403124,0.067153,0.054296,0,1,0,1,1,0,1,1,1,1,0,0,1,0.050126577924667,0.091179007071823,0.055273756436955,8
"gen11_0059",0.389907,0.057927,0.065546,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0501643054333516,0.099929549027497,0.0539359425998293,9
"gen11_0047",0.476163,0.078316,0.056037,0,1,0,1,1,0,1,1,1,1,0,0,1,0.050272505488206,0.117407577612918,0.0560951365961733,8
"gen11_0003",0.476275,0.08285,0.05359,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0503108816723964,0.128151370105641,0.0564164423233814,8
"gen11_0031",0.457942,0.06094,0.091121,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0503188380017303,0.1583576340128,0.0537251775110248,11
"gen11_0004",0.32554,0.066703,0.090462,0,1,0,1,1,1,1,1,1,0,1,1,1,0.0503531217903875,0.118823149984637,0.0542538309204958,10
"gen11_0006",0.481106,0.056466,0.070672,0,1,0,1,1,0,1,1,1,1,0,0,0,0.0504130943126174,0.0674717711993083,0.0550452059116143,7
"gen11_0037",0.513113,0.064448,0.071181,0,1,0,1,1,0,1,1,1,1,0,0,0,0.0504281339763179,0.0770314608450562,0.0551895383143076,7
"gen11_0022",0.525322,0.062133,0.072898,0,1,0,1,1,0,1,1,1,1,0,0,0,0.0504329623872693,0.0751287541346642,0.0551031405256907,7
"gen11_0018",0.491243,0.056643,0.073185,0,1,0,1,1,1,1,1,1,1,0,0,0,0.0504402363620846,0.0882719651733111,0.0543988107091299,8
"gen11_0058",0.463124,0.061727,0.071689,0,1,0,1,1,0,1,1,1,1,0,0,0,0.0504504343945974,0.0706893203465236,0.0550538665383926,7
"gen11_0030",0.360657,0.066197,0.036427,0,1,0,1,1,0,1,1,1,1,0,0,0,0.0504512783401313,0.071539788156867,0.055319219465392,7
"gen11_0007",0.501361,0.059944,0.079235,0,1,0,1,1,1,1,1,1,1,0,0,0,0.0504519565935209,0.0904475684329171,0.0541971216806399,8
"gen11_0045",0.495704,0.057265,0.079029,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0504580753338725,0.113622284017756,0.0545418095377218,9
"gen11_0041",0.233957,0.057596,0.068697,1,1,0,1,1,1,1,1,1,0,0,1,1,0.050484814763947,0.0932880178253083,0.0534125807912302,10
"gen11_0063",0.391572,0.066783,0.07498,1,1,0,1,1,0,1,1,1,1,0,0,1,0.0504938260666775,0.102868699470862,0.0558382557820556,9
"gen11_0024",0.48037,0.062866,0.033228,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0505143534450056,0.101941652856188,0.0543511023321221,9
"gen11_0010",0.669502,0.036502,0.035349,0,1,1,1,1,0,1,1,1,1,0,0,0,0.0505344547039922,0.0589897024893225,0.0548772460387319,8
"gen11_0023",0.583092,0.05997,0.034722,0,1,1,1,1,1,1,1,1,1,0,0,0,0.0505381157799347,0.110969971259731,0.0546912698373716,9
"gen11_0012",0.46708,0.061813,0.077396,0,1,0,1,1,0,1,1,1,1,0,0,0,0.0505812024881073,0.070901242178042,0.0551886097356469,7
"gen11_0013",0.412046,0.062343,0.084067,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0505984065092748,0.0943121250301496,0.0557162481121549,8
"gen11_0036",0.437362,0.058728,0.032522,1,1,1,1,1,1,1,1,1,1,0,0,0,0.050685573167945,0.10011754315884,0.0544301221046955,10
"gen11_0046",0.295102,0.059646,0.077194,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0506884890139658,0.10171110588169,0.0538078237401723,10
"gen11_0019",0.440339,0.061675,0.07971,1,1,0,1,1,0,1,1,1,1,0,0,0,0.0507121115872062,0.0751682439612788,0.0557485631322315,8
"gen11_0051",0.335021,0.066223,0.083584,0,1,0,1,1,1,1,1,1,0,0,1,1,0.0507553084470477,0.103619592303393,0.0539997642055774,9
"gen11_0042",0.268225,0.061097,0.060719,1,1,0,1,1,1,1,1,1,1,1,0,1,0.0508201315072535,0.123327731225704,0.0540243346374537,11
"gen11_0060",0.466837,0.063951,0.030771,1,1,1,1,1,0,1,1,1,1,0,0,0,0.0509095334725656,0.0989994902667444,0.0562415468327621,9
"gen11_0055",0.537039,0.059003,0.042463,1,1,0,1,1,1,1,1,1,0,0,0,0,0.0510703959278648,0.0804815591180467,0.0540179871042581,8
"gen11_0052",0.402565,0.062823,0.090945,0,1,0,1,1,0,1,1,1,1,1,0,1,0.0511656695000928,0.112005361083703,0.0535807856645975,9
"gen11_0009",0.39396,0.064076,0.032601,1,1,0,1,1,1,1,1,1,0,0,0,0,0.0512984654702982,0.0714508518992091,0.053997152862269,8
"gen11_0044",0.466849,0.0837,0.053718,1,1,0,1,1,0,1,1,1,1,0,1,1,0.0514565165754046,0.174336491978437,0.056084007476161,10
"gen11_0027",0.301736,0.059038,0.084427,0,1,0,1,1,0,1,1,1,0,0,1,1,0.0514731732940948,0.0720776999518264,0.0548962100387758,8
"gen11_0008",0.350733,0.06499,0.038035,0,1,0,1,1,0,1,1,1,1,1,0,0,0.0514799315414494,0.0903278795887629,0.0544446055439905,8
"gen11_0053",0.212555,0.057243,0.046257,1,1,0,1,1,0,1,1,1,1,0,1,0,0.0515637346141563,0.0822227014396849,0.0551271635479358,9
"gen11_0034",0.293426,0.065693,0.035143,1,1,0,1,1,1,1,1,0,1,0,1,0,0.0516827659526287,0.0842258968603244,0.0529119348028188,9
"gen11_0029",0.383774,0.066796,0.116539,1,0,0,1,1,0,1,1,1,1,0,0,1,0.0517311634390615,0.0868627673328195,0.0560312854530192,8
"gen11_0038",0.428236,0.060901,0.043549,0,1,0,1,1,0,1,1,1,0,0,0,0,0.0518684459482069,0.0478115245070732,0.0551958198109582,6
"gen11_0035",0.6261,0.064108,0.035428,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0519935884215979,0.0862756623180372,0.0528039280674131,7
"gen11_0032",0.344894,0.066122,0.076036,0,1,0,1,1,0,1,1,1,0,0,0,0,0.0521792128355975,0.0440665237560589,0.0553346242397668,6
"gen11_0054",0.209452,0.060827,0.048959,0,1,0,0,1,1,1,1,1,0,0,0,1,0.0525160206610916,0.0559499559730194,0.0553968045620702,7
"gen11_0028",0.313249,0.064632,0.083023,1,1,0,1,1,1,1,1,0,1,0,0,1,0.0525387655834904,0.0819021198446164,0.0527484566738178,9
"gen11_0015",0.20927,0.056344,0.042788,0,1,0,1,1,0,1,1,0,1,0,1,0,0.0526928550388338,0.0525416146411804,0.0542250586206884,7
"gen11_0056",0.194305,0.060823,0.032068,0,0,0,1,1,0,1,1,1,1,0,1,0,0.0527723061332741,0.0570457013030703,0.0545456894634267,7
"gen11_0040",0.423389,0.062107,0.059386,0,1,1,1,1,1,1,0,1,0,0,1,1,0.0535763905055487,0.108483400897011,0.0537686760984951,9
"gen11_0062",0.397503,0.063,0.068164,1,1,0,1,1,0,1,0,1,1,0,0,1,0.0548471029745099,0.0774286518784374,0.0583446294724696,8
"gen11_0002",0.393698,0.068003,0.054424,1,1,0,1,1,0,1,0,1,1,0,0,1,0.0550051890062601,0.0784705541604862,0.0585774430660792,8
"gen11_0020",0.449003,0.62954,0.081052,0,1,0,1,1,0,1,1,1,0,0,0,1,0.059374854160508,0.466168683878337,0.0621147994814707,7
"gen11_0064",-1.228256,0.076279,0.056139,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0610220808372389,0.0158997731599244,0.0620473329650386,8
"gen11_0026",0.311483,0.222308,0.268639,0,1,0,1,1,0,1,1,0,1,0,0,0,0.061144337727743,0.107122534986079,0.0548528204398184,6
