"Par1","Par2"
9,8
7,13
13,5
11,4
8,5
8,7
12,16
1,6
7,5
16,8
1,15
3,4
16,7
9,15
5,6
2,6
10,1
15,13
16,9
3,6
2,12
7,5
15,9
2,6
12,16
13,9
8,15
13,11
12,5
3,11
11,6
4,8
7,15
12,11
15,11
16,11
16,13
2,15
7,15
13,8
6,9
4,6
14,13
6,8
6,8
8,15
1,8
15,7
