"Par1","Par2"
2,16
5,14
11,7
11,8
16,14
11,13
12,16
16,11
14,3
2,16
1,7
12,11
9,7
7,6
16,7
12,6
11,3
12,4
10,14
9,7
13,7
14,11
4,9
15,6
14,1
13,15
2,10
15,13
12,10
6,13
9,5
4,14
5,8
14,6
4,3
14,6
10,6
1,5
14,5
2,6
7,5
11,5
7,1
8,7
11,8
8,15
13,10
6,8
