"Par1","Par2"
16,2
13,16
8,6
16,7
8,9
8,11
8,9
10,11
15,2
4,2
12,16
13,12
14,2
2,16
16,14
14,13
6,16
5,10
5,12
14,3
4,14
12,10
5,10
5,1
3,2
15,7
10,13
10,2
15,5
5,10
13,3
12,9
7,1
16,12
6,4
1,14
11,1
15,6
6,11
6,9
2,7
14,9
9,1
9,14
8,2
3,12
9,4
9,5
