"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen0_033",0.64577,0.198292,0.177638,1,1,0,0,1,0,1,1,1,0,1,0,0,0.0576455653575821,0.1693211990713,0.0615405925617774,7
"gen0_004",0.206631,0.783528,0.028331,0,1,0,1,0,0,1,1,0,1,1,0,1,0.0636889873849023,0.38824823487349,0.0700413136710207,7
"gen0_047",-0.393438,0.932899,0.063227,0,1,1,0,0,0,1,1,1,0,1,1,0,0.0711250369986161,0.195228026391559,0.0635563102926267,7
"gen0_016",-0.20313,0.023855,0.537276,0,0,0,1,1,0,1,1,1,1,0,0,0,0.0746533970657568,0.0122839223194366,0.0719373025785416,6
"gen0_059",1.161317,0.386574,0.144822,0,1,0,0,0,0,1,0,1,1,0,1,1,0.0752297293848245,0.277510966102822,0.0720281470258925,6
"gen0_032",-0.03108,0.819843,0.22734,0,0,0,1,1,1,1,0,1,0,1,0,0,0.0761906190094041,0.186291213507392,0.0687611680083562,6
"gen0_034",-1.165163,0.48141,0.263778,0,1,0,0,0,1,1,0,1,1,0,0,0,0.0808043232531781,0.0278247261377634,0.0713712014162769,5
"gen0_006",0.847706,0.180049,0.513564,1,0,1,1,0,1,1,0,1,1,0,1,1,0.0837757575067586,0.118713426893801,0.0725167147253815,9
"gen0_042",0.052038,0.877383,0.195056,0,0,1,1,1,1,1,1,0,1,1,1,1,0.0865991680176439,0.459374533532348,0.083918830650783,10
"gen0_014",-0.221523,0.718737,0.427512,0,0,0,0,1,0,1,1,1,0,1,1,1,0.0882678081191115,0.147930846456796,0.0859564151802717,7
"gen0_057",0.498846,0.346657,0.331445,1,0,1,1,1,1,0,1,0,0,1,0,0,0.0904490820850701,0.144395263283588,0.101381177141003,7
"gen0_029",-0.095787,0.24844,0.132549,0,0,1,1,0,1,0,1,0,1,0,1,0,0.0967942717917285,0.0748063511507658,0.10244897315498,6
"gen0_024",1.064994,0.567991,0.082447,1,0,0,1,1,0,0,0,0,0,0,1,1,0.100082127087803,0.170889003379155,0.111454997553444,5
"gen0_061",1.125018,0.490921,0.404015,1,1,1,1,1,1,0,0,0,1,0,1,1,0.100379321180868,0.306564743826081,0.110865403539536,9
"gen0_010",0.30945,0.293751,0.603399,1,1,0,1,0,0,0,1,1,0,0,1,0,0.102856900865814,0.0607244418388258,0.106659657244799,6
"gen0_017",-0.322582,0.107117,0.823564,1,1,0,1,0,1,1,1,0,1,1,0,0,0.103835679674544,0.0172346384986761,0.0942596482963951,8
"gen0_035",-2.199025,0.087566,0.01081,1,0,1,1,0,1,1,0,0,1,0,0,0,0.105276408688645,0.0027513422639539,0.0973947453123539,6
"gen0_036",0.464618,0.310282,0.704502,1,0,1,1,1,0,0,1,0,0,0,0,0,0.10537696596333,0.0613447963480059,0.117263724393317,5
"gen0_001",-0.822214,0.548369,0.478143,0,1,1,1,1,0,0,0,0,0,1,0,1,0.107381190736239,0.0402555571847693,0.114257230971455,6
"gen0_058",-0.795675,0.650938,0.294048,1,0,1,1,0,0,0,1,1,0,1,0,1,0.107971408638338,0.0722718150929476,0.111874584194217,7
"gen0_046",-1.640656,0.601451,0.169897,1,0,0,0,0,1,1,1,1,1,0,0,0,0.10798599622577,0.021111459633661,0.0952615960805464,6
"gen0_030",1.319807,0.011979,0.728416,1,0,1,1,0,1,1,0,1,0,1,0,1,0.109736858546148,0.0148840469297042,0.100491941144527,8
"gen0_064",0.279324,0.542835,0.576093,1,1,0,1,0,1,0,0,0,1,1,0,1,0.112924227108137,0.107703979477203,0.119087158916217,7
"gen0_020",0.783713,0.456864,0.845589,0,1,0,0,0,0,1,1,1,0,1,1,0,0.120013541938491,0.048206119122042,0.103842251881016,6
"gen0_007",1.420229,0.133823,0.952942,0,0,1,0,1,0,0,1,0,1,1,1,1,0.124347538499276,0.0541758806363566,0.137962418264183,7
"gen0_015",-0.968595,0.161374,0.798921,1,1,1,0,1,1,0,1,1,0,0,0,1,0.124702596953167,0.0151612771933154,0.136170643237921,8
"gen0_012",-1.083885,0.861782,0.497164,1,0,1,0,0,0,0,0,0,1,1,1,0,0.132114278014749,0.0237547218981704,0.13322654023203,5
"gen0_026",-1.536202,0.063031,0.794919,0,0,0,0,0,0,1,0,1,1,0,0,1,0.132593417969627,0.00359034920441784,0.130621315990817,4
"gen0_062",-1.868116,0.219771,0.561903,0,1,1,0,0,0,1,0,1,1,1,1,1,0.137129077101298,0.00813064613800222,0.132047681764006,8
"gen0_027",-0.533275,0.962778,0.773481,1,1,1,0,0,0,0,1,1,0,0,0,1,0.137473967856318,0.0556843551701435,0.14421201879805,6
"gen0_050",-1.016877,0.702053,0.675105,0,0,1,0,1,1,1,0,1,1,1,0,0,0.137541119953915,0.0445147161231561,0.126070967981635,7
"gen0_023",-0.612604,0.770167,0.836131,0,0,0,0,0,1,0,0,0,0,1,0,0,0.137964837132284,0.0149009390436999,0.140417556419179,4
"gen0_049",-1.367548,0.986213,0.752491,0,1,1,0,0,1,1,0,0,0,0,1,1,0.144123527591068,0.0176785272300689,0.129993913920014,6
"gen0_013",-1.456955,0.631814,0.447478,1,1,0,1,1,0,0,1,0,1,1,1,1,0.1484816866691,0.0237443579067177,0.151026506536051,9
"gen0_002",-2.118819,0.586509,0.313273,1,0,0,1,0,0,1,0,1,0,0,1,1,0.15071417137807,0.00587915815389136,0.144631483755237,6
"gen0_031",1.395873,0.612382,0.976544,0,1,1,1,0,1,1,1,1,1,0,0,0,0.151442620536917,0.0808243000208342,0.146151117245674,8
"gen0_019",-1.305059,0.831743,0.923634,1,1,1,0,1,0,1,0,0,0,0,0,0,0.152349371821275,0.0158737866195319,0.148758472667817,5
"gen0_051",0.938817,0.661565,0.917521,1,0,0,1,1,1,1,0,0,1,1,1,0,0.153482956176017,0.0938854864569684,0.142847443119068,8
"gen0_008",-2.431101,0.264824,0.388601,0,1,0,0,0,1,1,1,0,0,1,0,1,0.154291276342152,0.00322315215951217,0.149359726488824,6
"gen0_025",-2.317464,0.433691,0.240639,0,0,0,1,0,1,0,1,0,0,0,0,0,0.154479586393891,0.00204443663750459,0.14835980547274,3
"gen0_041",-1.958539,0.364781,0.614974,0,1,0,1,1,1,0,0,1,0,1,1,1,0.162378629770133,0.00865829345502772,0.165663818211202,8
