"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen10_0022",933,10.4,0,1,1,1,1,0,1,1,1,1,0,1,0,0.0541719793667537,0.088545594905522,0.0545176424137009,9
"gen10_0001",712,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0,0.0542157898804844,0.0832174939967414,0.0542463607283457,9
"gen10_0027",705,10.8,1,1,1,1,1,0,1,1,1,1,0,1,0,0.05423955059585,0.0955660379993346,0.0547041276307659,10
"gen10_0026",722,10.3,0,1,1,1,1,0,1,1,1,1,0,1,0,0.0542699861699194,0.0829150904567963,0.0540629498942005,9
"gen10_0021",832,10.9,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0542983635347622,0.116770879092446,0.0551884083466448,11
"gen10_0012",621,10.5,0,1,0,0,1,1,1,1,1,1,1,1,0,0.0543099257783802,0.0948863572059708,0.0547517139368152,9
"gen10_0003",723,11.1,0,1,1,1,1,1,1,1,1,1,0,1,0,0.0543551387544092,0.105352935906969,0.0541980403290256,10
"gen10_0023",703,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0,0.0544107315522465,0.0848292787826229,0.0541964722234295,9
"gen10_0063",688,10.6,0,1,1,0,1,0,1,1,1,1,1,1,0,0.0544293102441916,0.100450322049727,0.0554431261923826,9
"gen10_0051",737,10.2,1,1,1,1,1,0,1,1,1,1,0,1,0,0.0544360179755611,0.089202499069874,0.0546321028297466,10
"gen10_0020",685,10.9,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0544439159440019,0.107116346581806,0.0541081392964945,10
"gen10_0048",616,10.4,0,1,1,1,1,0,1,1,1,1,0,1,0,0.0544673444292029,0.0821371101829952,0.0536843266231097,9
"gen10_0009",560,10.9,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0544977687025014,0.0929653988005199,0.0556680429713318,8
"gen10_0042",733,10.9,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0545110754572885,0.102817623851243,0.0543448545486326,9
"gen10_0055",571,10.5,0,1,1,0,1,0,1,1,1,1,0,1,0,0.0545155342983617,0.0640406191329347,0.0552478132197215,8
"gen10_0006",574,10.6,0,1,1,1,1,0,1,1,1,1,0,1,0,0.0545195247326889,0.0870758449372708,0.0541703545343257,9
"gen10_0019",661,10.8,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0545297339137504,0.114040875369806,0.0543799451272005,11
"gen10_0005",692,10.8,0,0,1,0,1,0,1,1,1,1,1,1,0,0.0545335871717559,0.0921144427193216,0.0555780827684558,8
"gen10_0010",757,10,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0545526624504906,0.0788512223778942,0.0541956859001551,8
"gen10_0017",746,10.5,0,1,1,0,1,0,1,1,1,1,0,1,0,0.0545667200968626,0.0676157123731413,0.0556979363702336,8
"gen10_0025",723,11.1,0,1,1,1,1,0,1,1,1,1,0,1,0,0.0545691389997358,0.0954165319630282,0.054223984741275,9
"gen10_0052",722,10.7,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0545952909479136,0.0837297924282319,0.0544368173002364,8
