"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen11_0001",933,10.4,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0002",712,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0003",705,10.8,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0004",722,10.3,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0005",832,10.9,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0006",621,10.5,0,1,0,0,1,1,1,1,1,1,1,1,0
"gen11_0007",723,11.1,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0008",703,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0009",688,10.6,0,1,1,0,1,0,1,1,1,1,1,1,0
"gen11_0010",737,10.2,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0011",685,10.9,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0012",616,10.4,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0013",560,10.9,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen11_0014",733,10.9,1,0,0,1,1,1,1,1,1,1,0,1,0
"gen11_0015",571,10.5,0,1,1,0,1,0,1,1,1,1,0,1,0
"gen11_0016",574,10.6,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0017",648,10.7,1,1,1,0,1,1,1,1,1,1,0,1,0
"gen11_0018",656,10.7,0,0,0,1,1,0,1,1,1,1,0,1,0
"gen11_0019",681,10.9,0,1,1,0,1,0,1,1,1,1,1,1,0
"gen11_0020",567,10.6,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen11_0021",708,10.7,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0022",709,10.8,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0023",728,10.3,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0024",565,10.5,0,1,1,0,1,0,1,1,1,1,0,1,0
"gen11_0025",724,10.9,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen11_0026",569,10.9,1,0,0,1,1,1,1,1,1,1,0,1,0
"gen11_0027",618,10.5,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen11_0028",726,11.1,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0029",651,10.6,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0030",608,10.9,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0031",694,10.9,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0032",696,10.8,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0033",831,10.9,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0034",686,10.9,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0035",743,10.8,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen11_0036",606,10.5,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen11_0037",570,10.8,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen11_0038",724,10.8,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0039",642,10.3,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0040",696,10.4,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0041",610,10.9,0,1,0,0,1,1,1,1,1,1,1,1,0
"gen11_0042",571,10.5,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen11_0043",617,10.4,0,1,0,0,1,1,1,1,1,1,0,1,0
"gen11_0044",620,10.5,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen11_0045",618,10.9,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0046",721,10.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0047",621,10.3,1,1,1,0,1,0,1,1,1,1,1,1,0
"gen11_0048",737,10.4,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0049",615,10.3,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0050",696,10.5,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0051",779,10.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0052",765,10.8,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0053",717,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0054",718,11.1,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0055",610,10.6,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0056",667,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0057",800,10.9,1,0,0,1,1,1,1,1,1,1,0,1,0
"gen11_0058",765,10.9,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0059",741,10.5,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0060",897,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0061",739,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0062",897,10.6,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen11_0063",908,10.5,0,1,1,0,1,0,1,1,1,1,0,1,0
"gen11_0064",596,10.4,0,1,1,1,1,0,1,1,1,1,0,1,0
