"Par1","Par2"
3,16
5,4
4,15
7,14
7,8
1,5
16,13
6,15
12,16
9,7
4,9
9,12
12,4
8,7
2,15
1,11
15,16
11,6
2,6
15,10
7,4
11,5
4,10
6,4
15,8
9,12
5,15
1,2
3,1
14,2
14,15
14,6
1,11
10,2
7,14
15,8
15,12
8,16
8,13
7,5
8,16
1,6
10,8
4,5
8,1
3,5
8,6
8,9
