"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen8_0001",707,10.3,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen8_0002",572,10.9,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen8_0003",624,10.3,0,1,1,0,1,0,1,1,1,1,1,1,0
"gen8_0004",722,11,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen8_0005",549,10.9,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen8_0006",723,11.1,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen8_0007",501,10.3,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen8_0008",235,11.2,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen8_0009",778,10.5,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen8_0010",768,8.8,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen8_0011",696,10.2,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen8_0012",561,11,0,1,0,0,1,1,1,1,1,1,1,1,0
"gen8_0013",629,11,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen8_0014",608,10.4,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen8_0015",684,11,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen8_0016",578,10.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen8_0017",395,11.1,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen8_0018",389,11,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen8_0019",656,10.3,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen8_0020",675,10.3,0,1,1,0,1,0,1,1,1,1,1,1,0
"gen8_0021",562,10.7,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen8_0022",500,10.6,0,1,0,0,1,1,1,1,1,1,1,1,0
"gen8_0023",693,11,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen8_0024",698,10.3,0,1,1,0,1,0,1,1,1,1,1,1,0
"gen8_0025",615,10.9,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen8_0026",586,11,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen8_0027",619,10.9,0,1,1,0,1,0,1,1,1,1,0,1,0
"gen8_0028",727,10.4,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen8_0029",713,10.7,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen8_0030",694,10.8,0,1,1,0,1,0,1,1,1,1,1,1,0
"gen8_0031",756,10.6,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen8_0032",744,10.9,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen8_0033",590,10.8,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen8_0034",749,10.7,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen8_0035",624,11,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen8_0036",632,10.9,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen8_0037",621,10.4,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen8_0038",611,10.3,1,1,1,0,1,0,1,1,1,1,0,1,0
"gen8_0039",696,10.9,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen8_0040",722,10.3,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen8_0041",573,10.8,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0042",577,10.9,1,1,1,0,1,0,1,1,1,1,0,1,0
"gen8_0043",635,10.5,0,1,0,0,1,0,1,1,1,1,0,1,0
"gen8_0044",644,10.7,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen8_0045",595,10.8,1,1,0,0,1,0,1,1,1,1,1,1,0
"gen8_0046",574,10.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen8_0047",575,11,0,1,0,0,1,1,1,1,1,1,1,1,0
"gen8_0048",615,11,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen8_0049",655,11.1,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen8_0050",692,10.3,0,1,1,0,1,0,1,1,1,1,0,1,0
"gen8_0051",566,10.9,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen8_0052",555,10.9,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen8_0053",769,9.4,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen8_0054",695,9.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen8_0055",602,10.5,0,1,0,0,1,0,1,1,1,1,0,1,0
"gen8_0056",677,10.7,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen8_0057",620,10.8,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen8_0058",587,11,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen8_0059",575,10.8,0,1,0,0,1,1,1,1,1,1,1,1,0
"gen8_0060",575,10.9,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen8_0061",746,9.1,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen8_0062",571,10.6,0,1,0,0,1,0,1,1,1,1,0,1,0
"gen8_0063",702,10.3,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen8_0064",521,11,0,1,0,1,1,0,1,1,1,1,0,1,0
