"Par1","Par2"
15,1
11,7
8,11
6,16
7,11
6,2
8,15
13,12
1,12
12,2
7,8
1,2
6,11
16,14
7,14
5,14
10,6
7,10
12,3
2,3
3,6
11,4
15,13
3,16
14,7
10,16
8,2
2,11
5,12
13,10
8,9
15,4
1,13
5,9
7,6
4,5
13,16
16,10
4,12
9,11
12,1
11,13
6,15
9,1
5,11
5,7
12,2
8,1
