"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen7_0001",722,11,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen7_0002",726,9.8,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen7_0003",281,11,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen7_0004",578,10.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0005",549,10.9,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen7_0006",762,11.1,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen7_0007",726,10.3,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0008",563,11.6,1,1,1,0,1,1,1,1,0,1,0,1,0
"gen7_0009",687,10.7,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen7_0010",724,11.3,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0011",501,10.3,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen7_0012",768,8.8,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen7_0013",584,11,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen7_0014",576,10.4,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0015",596,11,0,0,1,0,1,1,1,1,1,1,1,1,0
"gen7_0016",579,10.8,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen7_0017",572,10.9,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen7_0018",573,11,0,0,1,0,1,1,1,1,1,1,1,1,0
"gen7_0019",483,11,0,1,1,0,1,0,1,1,1,1,1,1,0
"gen7_0020",382,11,0,1,0,0,1,1,1,1,1,1,1,1,0
"gen7_0021",778,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen7_0022",560,11,0,1,0,0,1,1,1,1,1,1,0,1,0
"gen7_0023",724,11.3,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0024",722,11,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen7_0025",723,11.2,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0026",723,11.1,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen7_0027",681,10.6,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0028",641,10.2,0,0,1,1,1,0,1,1,1,1,1,1,0
"gen7_0029",579,10.8,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen7_0030",578,10.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0031",698,10.6,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen7_0032",715,10.4,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0033",737,11,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0034",604,10.9,1,1,0,1,1,0,1,1,1,0,0,1,0
"gen7_0035",623,8.9,0,1,0,0,1,1,1,1,1,1,0,1,0
"gen7_0036",721,10.3,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen7_0037",696,10.2,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0038",608,10.4,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen7_0039",316,11,0,0,1,0,1,0,1,1,1,1,1,1,0
"gen7_0040",561,11,0,1,0,0,1,1,1,1,1,1,1,1,0
"gen7_0041",697,11.3,0,1,1,0,1,1,1,1,1,0,0,1,0
"gen7_0042",606,10.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0043",728,10.3,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen7_0044",279,11,0,1,0,0,1,0,1,1,1,1,0,1,0
"gen7_0045",591,10.6,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0046",709,11.1,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0047",639,11.1,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen7_0048",707,11,0,1,0,0,1,0,1,1,1,1,0,1,0
"gen7_0049",629,11,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen7_0050",681,10.3,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0051",575,11.1,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen7_0052",723,10.3,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0053",537,11,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen7_0054",736,11.2,0,1,0,0,1,0,1,1,1,1,0,1,0
"gen7_0055",684,11,0,1,0,1,1,0,1,1,1,1,1,1,0
"gen7_0056",627,11,0,1,0,0,1,0,1,1,1,1,0,1,0
"gen7_0057",624,10.3,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen7_0058",686,11,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0059",576,11.2,1,1,1,0,1,1,1,1,0,1,0,1,0
"gen7_0060",565,11.2,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0061",596,10.8,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen7_0062",693,11.1,1,1,1,0,1,1,1,1,0,1,0,1,0
"gen7_0063",783,9.8,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0064",563,9.8,1,1,0,1,1,0,1,1,1,1,0,1,0
