"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen4_0001",642,11.4,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen4_0002",945,11,0,1,1,1,1,1,1,1,0,1,0,1,0
"gen4_0003",280,10.5,1,1,0,0,1,0,1,1,1,1,1,1,0
"gen4_0004",373,13.1,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen4_0005",723,12,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen4_0006",318,14.3,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen4_0007",688,11.4,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0008",700,11.3,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen4_0009",854,13.1,1,0,1,1,1,0,1,1,0,1,0,1,0
"gen4_0010",547,12.9,0,1,1,0,1,0,1,1,0,1,1,1,0
"gen4_0011",154,10.6,0,1,0,1,1,0,1,1,0,1,1,1,0
"gen4_0012",559,12.6,0,1,1,0,1,1,1,1,0,1,1,1,0
"gen4_0013",373,9,1,1,0,0,1,1,1,1,1,0,1,1,0
"gen4_0014",447,10.3,1,0,0,1,1,0,1,1,1,1,0,1,1
"gen4_0015",567,11.7,1,1,1,0,1,0,1,1,0,1,1,0,0
"gen4_0016",189,9.2,0,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0017",273,10.5,1,1,0,0,1,0,1,1,0,1,1,1,0
"gen4_0018",574,11.7,1,1,1,0,1,0,1,1,1,1,1,0,0
"gen4_0019",466,10.9,0,1,1,1,1,0,1,1,0,1,1,1,0
"gen4_0020",633,10.7,0,1,0,1,1,1,1,1,0,1,0,1,0
"gen4_0021",722,11.3,0,1,1,1,1,1,1,1,1,0,0,1,0
"gen4_0022",701,12,1,0,1,1,1,1,1,1,1,0,0,0,0
"gen4_0023",679,11.8,0,1,1,0,1,1,1,1,0,0,1,1,0
"gen4_0024",580,12.1,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0025",541,11.7,1,0,1,1,1,0,1,1,1,1,0,1,1
"gen4_0026",760,11.7,1,0,0,1,1,0,1,1,0,1,0,1,0
"gen4_0027",853,11,0,1,1,1,1,1,1,1,0,1,0,1,0
"gen4_0028",780,11.4,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0029",374,10,0,1,1,1,1,1,1,1,0,1,1,1,0
"gen4_0030",362,12.1,0,1,0,0,1,0,1,1,0,1,1,1,0
"gen4_0031",412,13.4,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen4_0032",548,12.3,0,1,1,1,1,0,1,1,0,1,0,1,0
"gen4_0033",827,11,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen4_0034",806,11.4,0,1,1,1,1,1,1,1,0,1,0,0,0
"gen4_0035",570,11,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen4_0036",226,11,0,1,1,1,1,0,1,1,0,1,1,1,0
"gen4_0037",375,13,0,1,1,0,1,1,1,1,1,1,1,0,0
"gen4_0038",565,11.8,1,1,1,0,1,0,1,1,0,1,0,1,0
"gen4_0039",221,9,0,1,0,1,1,1,1,1,0,0,1,1,0
"gen4_0040",341,9.2,1,1,0,0,1,1,1,1,1,1,1,1,0
"gen4_0041",656,11.4,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen4_0042",266,10.5,0,1,1,0,1,0,1,1,1,1,0,1,0
"gen4_0043",672,9.7,0,1,1,1,1,1,1,1,0,1,0,1,0
"gen4_0044",646,10.3,1,1,0,0,1,1,1,1,1,0,1,1,0
"gen4_0045",219,10,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen4_0046",250,9.7,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0047",561,12.6,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen4_0048",266,10.8,1,1,1,0,1,0,1,1,0,1,1,1,0
"gen4_0049",644,11.4,0,1,1,0,1,0,1,1,0,1,0,1,0
"gen4_0050",545,12.9,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen4_0051",701,12.5,0,0,1,0,1,1,1,1,1,1,1,1,0
"gen4_0052",581,12.1,0,1,1,1,1,1,1,1,0,0,0,1,0
"gen4_0053",572,11.9,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen4_0054",687,12,0,1,1,0,1,1,1,1,1,0,1,0,0
"gen4_0055",566,11.7,0,1,1,0,1,0,1,1,0,1,1,1,0
"gen4_0056",560,12.6,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen4_0057",519,11.7,1,1,1,0,1,0,1,1,0,1,1,1,0
"gen4_0058",328,10.5,1,1,0,0,1,0,1,1,1,1,1,0,0
"gen4_0059",615,11.5,1,1,0,0,1,1,1,1,1,0,1,1,0
"gen4_0060",458,8.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen4_0061",562,12.3,0,1,1,0,1,0,1,1,0,1,1,0,0
"gen4_0062",564,12,1,1,1,0,1,1,1,1,0,1,1,1,0
"gen4_0063",598,11.2,0,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0064",244,10.8,1,1,1,1,1,0,1,1,1,1,0,0,0
