"Par1","Par2"
5,3
14,16
14,4
5,2
14,13
15,12
11,4
15,8
5,16
8,13
15,5
14,1
4,5
10,16
3,2
16,9
15,14
15,4
3,2
6,13
2,4
14,5
1,16
11,10
1,5
6,4
3,8
1,11
9,10
11,1
12,7
2,13
10,8
7,8
12,13
10,9
5,6
14,12
12,4
11,9
13,16
11,14
9,2
13,11
6,11
7,8
6,9
5,16
