"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen1_0020",315,9.1,1,1,0,0,1,0,1,1,1,1,1,1,0,0.0554876410074515,0.0694161008260423,0.053144438835327,9
"gen1_0024",231,13.2,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0556854233175803,0.0625749876749215,0.0504456254092848,7
"gen1_0018",567,8.4,1,1,1,0,1,0,1,1,0,1,1,0,0,0.055907185787856,0.0378416806168294,0.0514875547915185,8
"gen1_0054",873,13.8,1,1,1,1,0,0,1,1,0,0,1,1,0,0.0564854900332901,0.100324582249153,0.0516190284487526,8
"gen1_0001",990,9.9,0,1,1,0,1,1,1,0,1,0,0,0,1,0.0565351175947053,0.0582655258671034,0.0516578704844307,7
"gen1_0042",244,15.7,1,0,1,1,0,1,1,1,1,0,0,1,0,0.0567000870833764,0.0912615634547149,0.0528886642553956,8
"gen1_0043",852,9.6,0,1,1,0,1,1,1,0,1,0,1,1,1,0.0568084378001341,0.107046788005297,0.0566977477315916,9
"gen1_0002",965,13.2,1,0,1,1,0,0,1,1,0,0,0,1,0,0.0568367101868123,0.0562789138730231,0.0523768313130916,6
"gen1_0033",759,15.1,1,1,0,1,1,0,1,0,0,1,0,0,0,0.0569448318335936,0.0665055638986396,0.0540418885082229,6
"gen1_0062",953,11.4,1,0,1,0,1,0,1,1,0,0,1,0,0,0.0569670752341289,0.0447823671723103,0.0517813056567656,6
"gen1_0003",167,12.1,0,1,0,1,0,1,1,1,0,0,0,1,1,0.0573106595683287,0.0526465853592776,0.0507952068443005,7
"gen1_0039",999,7.4,1,1,1,1,0,1,1,1,1,0,1,0,0,0.0573685012768901,0.0454884377082702,0.0493648424223026,9
"gen1_0023",911,14.7,1,1,1,1,0,0,1,0,0,0,0,0,1,0.0576124679114623,0.0631759232616668,0.0482391744092449,6
