"Par1","Par2"
14,15
9,13
3,2
4,15
14,13
6,7
11,16
11,3
5,11
12,14
15,7
4,12
13,6
6,12
12,7
10,6
16,10
2,5
7,2
8,16
14,5
1,3
8,1
1,15
12,14
16,7
10,6
14,1
11,6
4,15
10,1
12,6
15,10
4,5
4,16
8,5
2,13
12,6
1,11
12,6
6,8
6,11
12,13
10,9
10,1
1,6
13,9
10,8
