"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen5_0034",726,9.8,0,1,1,1,1,0,1,1,1,1,0,1,0,0.0543106414475866,0.0838611404316026,0.0540843547797667,9
"gen5_0021",281,11,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0543138060488109,0.0713468705179022,0.0543577166907144,8
"gen5_0024",596,11,0,0,1,0,1,1,1,1,1,1,1,1,0,0.054464807733425,0.104475896464078,0.0553328894218299,9
"gen5_0020",256,11.1,1,1,0,0,1,1,1,1,0,1,0,1,0,0.054541405116736,0.0476761271527325,0.0530790463829579,8
"gen5_0059",768,11.3,0,1,0,1,1,0,1,1,1,1,0,1,0,0.0545445733062149,0.0925775386638666,0.0547730972845309,8
"gen5_0048",587,12.1,0,1,1,0,1,0,1,1,1,1,0,1,0,0.0545882701507418,0.0836542541232948,0.0554389908786513,8
"gen5_0002",633,10.7,0,1,0,1,1,1,1,1,0,1,0,1,0,0.0546368670189943,0.0775685447594067,0.0517913963062856,8
"gen5_0050",569,10.5,1,1,1,0,1,1,1,1,0,1,0,1,0,0.0546409719757117,0.0646184402824511,0.0524080066690496,9
"gen5_0032",529,10.8,0,1,0,0,1,1,1,1,1,1,0,1,0,0.0546410813985947,0.0711087969941715,0.0537610465363425,8
"gen5_0046",581,11.7,0,1,1,1,1,1,1,1,0,1,0,1,0,0.0546614230899778,0.0937159189194205,0.0528830092597906,9
"gen5_0031",382,9.4,0,1,0,1,1,0,1,1,1,1,0,1,0,0.0547673913415093,0.0601315029153741,0.0526647853508465,8
"gen5_0027",722,11.5,0,1,1,0,1,1,1,1,1,1,0,1,0,0.0548094674544687,0.0911215627866872,0.0550302780268202,9
"gen5_0008",722,11.3,0,1,1,1,1,1,1,1,1,0,0,1,0,0.0549361963706283,0.0905513376224952,0.0546887375104479,9
"gen5_0055",361,11.1,1,1,0,0,1,1,1,1,0,1,1,1,0,0.0549625322042609,0.0831092226945117,0.0532832833307596,9
"gen5_0004",572,11.9,1,1,1,0,1,1,1,0,0,1,0,1,0,0.0549800493248479,0.0704313609072133,0.0539665847423433,8
"gen5_0061",640,11.3,0,1,1,0,1,1,1,1,1,1,0,1,0,0.054985748180388,0.0789167619745102,0.0544545452699907,9
"gen5_0064",477,11.1,0,1,0,0,1,0,1,1,0,1,0,1,0,0.0550087676582251,0.0433718323270199,0.0532846099636092,6
"gen5_0003",642,11.4,0,1,1,1,1,0,1,1,0,1,0,1,0,0.055011246004876,0.0768566323573863,0.052812020118557,8
"gen5_0006",701,12.5,0,0,1,0,1,1,1,1,1,1,1,1,0,0.0550476970551938,0.121057281110666,0.0564614611886254,9
"gen5_0058",335,11.5,0,1,0,0,1,0,1,1,1,1,0,1,0,0.0550511141942809,0.0532109046308823,0.0549684233860358,7
"gen5_0012",362,12.1,0,1,0,0,1,0,1,1,0,1,1,1,0,0.0550975375065296,0.0646238516521508,0.0537282041299492,7
"gen5_0007",373,13.1,0,1,1,0,1,1,1,1,1,1,0,1,0,0.0551044855240068,0.0955014518146659,0.053729617785168,9
"gen5_0063",992,11.8,0,1,1,0,1,0,1,1,1,1,1,1,0,0.0551082584337158,0.111074520086526,0.0562294820576351,9
"gen5_0042",268,12.1,0,1,0,0,1,0,1,1,0,1,1,1,0,0.0551219273035019,0.0552148806752454,0.0537808938198983,7
"gen5_0018",530,11.2,0,1,1,0,1,0,1,1,0,1,1,1,0,0.0551424491928116,0.0752386961547471,0.0543626362032672,8
"gen5_0045",624,6.8,1,0,0,1,1,1,1,1,0,1,0,1,0,0.0551764607526011,0.0402334643124748,0.0502492589821934,8
"gen5_0039",481,12.1,0,1,0,0,1,0,1,1,0,1,0,1,0,0.0551914334878928,0.0453574787629557,0.0533486403803482,6
"gen5_0019",589,11.3,1,1,0,0,1,1,1,1,0,1,1,1,0,0.0552015485366757,0.091885391364203,0.053400580267562,9
"gen5_0011",219,10,0,1,0,0,1,0,1,1,0,1,1,1,0,0.0552530396746975,0.0513508625494445,0.0513961115602956,7
"gen5_0026",374,11.4,1,1,1,0,1,0,1,1,0,1,0,1,0,0.0552687455089508,0.0540676678513496,0.0534580482946344,8
"gen5_0060",209,12.6,0,1,1,0,1,1,1,1,1,1,1,1,0,0.0552832530050202,0.0862002196633588,0.0536868923458782,10
"gen5_0015",273,10.5,1,1,0,0,1,1,1,1,0,1,1,1,0,0.0552855667458654,0.0712458531330944,0.0529385429278088,9
"gen5_0035",583,13,1,1,1,0,1,1,1,1,1,1,0,1,0,0.0552957171749456,0.111809428834292,0.0550968488414957,10
"gen5_0005",255,12.6,0,1,1,1,1,0,1,1,1,1,1,1,0,0.0553019540736142,0.113154897191757,0.0552706243755913,10
"gen5_0013",341,9.2,0,1,0,0,1,0,1,1,1,1,0,1,0,0.0553645093548704,0.0404218394636876,0.0523798898822687,7
"gen5_0001",570,11,0,1,0,1,1,0,1,1,1,1,0,1,1,0.0554649538244797,0.107091057136373,0.0554011371126457,9
"gen5_0037",283,11.7,1,1,1,0,1,1,1,1,0,1,0,1,1,0.0555224280893992,0.0929027185898798,0.0537052711917758,10
"gen5_0051",650,11.3,0,1,1,0,1,0,1,1,1,0,1,1,0,0.055546950990853,0.0776271872621991,0.0570121889286654,8
"gen5_0029",379,13.2,0,1,1,0,1,1,1,1,1,0,0,1,0,0.055575018100954,0.0728024201340205,0.0557674652580332,8
"gen5_0028",373,12.9,0,1,1,0,1,1,1,1,1,0,0,1,0,0.055651978571422,0.067168425267932,0.0560486756211612,8
"gen5_0038",402,12.2,1,1,0,1,1,0,1,1,0,1,1,1,0,0.05572016531279,0.106020084073655,0.0522579522519855,9
"gen5_0016",266,10.8,1,1,1,0,1,0,1,1,0,1,1,0,0,0.0558107730778349,0.0490248540822056,0.0512869571872198,8
"gen5_0023",675,12.5,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0558304932088075,0.093699527520541,0.0534852564749086,8
"gen5_0053",215,10.3,0,0,0,0,1,0,1,1,0,1,1,1,0,0.0558494933363788,0.0374792502977367,0.0515950551426584,6
"gen5_0009",630,12.9,1,1,1,0,1,0,1,1,1,1,1,1,0,0.0559095895157496,0.128398501282694,0.055612117660787,10
"gen5_0030",636,11.3,0,1,0,1,1,0,1,1,1,1,0,1,1,0.0559364536056191,0.115212503296854,0.0559547134057992,9
"gen5_0057",490,12.1,0,0,0,1,1,0,1,1,1,1,1,1,0,0.0559607051584921,0.0926239102189342,0.0541515204279619,8
"gen5_0047",615,11.7,1,1,1,0,1,1,1,1,1,1,1,0,0,0.0560363124788911,0.0940002233533548,0.0521632509774277,10
"gen5_0033",543,10.7,0,1,1,0,1,1,1,0,0,0,1,1,0,0.0562028259599083,0.0587929490901519,0.0545591154656051,7
"gen5_0017",319,11.7,0,1,0,1,1,0,1,1,1,1,1,1,1,0.0562479506708589,0.136620484298377,0.0551297490548591,10
"gen5_0040",451,11,0,1,0,0,1,0,1,1,0,0,1,1,0,0.0562510112186196,0.0462393826058744,0.0544226017444074,6
"gen5_0062",724,16.6,0,1,1,1,1,0,1,1,0,0,0,1,0,0.0563127026488589,0.0930992674467356,0.0565204709431578,7
"gen5_0010",547,9.2,0,1,1,0,1,0,1,1,0,0,1,1,0,0.0563617402837354,0.0430965744561151,0.0536031495905614,7
"gen5_0052",702,12.9,0,1,1,1,0,1,1,1,1,1,0,1,0,0.0569273456816263,0.108649422414094,0.0530590324495816,9
"gen5_0043",483,12.5,0,1,1,0,1,1,1,1,1,1,1,1,1,0.0577237989309927,0.167721779019167,0.0575121417025521,11
"gen5_0054",487,10.5,1,1,1,0,0,0,1,1,0,1,1,1,0,0.0578806760176743,0.0554758516284623,0.0508106657076335,8
"gen5_0049",550,10.6,0,0,1,0,0,0,1,1,0,1,1,1,0,0.0578862735640096,0.0504263342974316,0.0504334417327674,6
"gen5_0041",349,12.6,0,1,0,0,0,0,1,1,1,1,1,1,0,0.0584751651081399,0.0781299848967533,0.051474652567945,7
"gen5_0036",634,-0.6,0,1,1,1,1,0,1,1,1,1,1,1,0,0.060269561250667,0.0171315637656189,0.0557092452795066,10
"gen5_0014",412,-3.3,1,1,1,1,1,1,1,1,0,1,0,1,0,0.0667807219911988,0.006609245803355,0.0589197942955515,10
"gen5_0022",315,10.8,0,1,0,0,1,1,1,0,1,1,0,1,0,0.0674425537824388,0.0510932323120093,0.0640424058485848,7
"gen5_0044",591,13.1,0,0,1,0,1,1,1,0,1,1,0,1,0,0.0694956870129902,0.0746056913532167,0.065053506454087,7
"gen5_0025",534,23.7,0,1,1,1,1,0,1,1,1,1,1,1,0,0.0794521735037323,0.372843452000431,0.0759076684138715,10
"gen5_0056",274,7.4,0,1,0,0,1,0,0,1,0,1,1,1,0,0.10215852516013,0.0203506784160376,0.11417105094638,6
