"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen17_0001",654,9.7,0,1,1,0,1,0,1,1,1,1,1,1,0
"gen17_0002",738,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0003",754,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0004",833,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0005",717,10.8,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0006",574,10.5,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen17_0007",836,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0008",556,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0009",619,10.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen17_0010",708,10.8,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen17_0011",711,10.8,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0012",826,10.7,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen17_0013",694,8.6,0,1,1,0,1,0,1,1,1,1,1,1,0
"gen17_0014",737,10.7,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen17_0015",752,10.7,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0016",831,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0017",614,10.6,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen17_0018",697,10.6,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0019",664,10.8,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen17_0020",600,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0021",632,10.6,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0022",676,10.6,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0023",828,10.7,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0024",750,10.7,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen17_0025",757,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0026",807,10.7,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen17_0027",587,10.8,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen17_0028",704,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0029",624,10.7,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0030",706,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen17_0031",561,10.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen17_0032",724,10.7,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0033",731,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0034",837,10.5,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen17_0035",697,9.1,0,1,1,0,1,0,1,0,1,1,0,1,0
"gen17_0036",705,10.3,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0037",693,9.2,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0038",620,10,0,1,1,0,1,0,1,1,1,1,0,1,0
"gen17_0039",812,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0040",757,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0041",738,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0042",737,10.7,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen17_0043",786,10.7,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen17_0044",778,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0045",696,9.6,0,0,1,0,1,1,1,1,1,1,1,1,0
"gen17_0046",669,10.9,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0047",728,10.8,0,0,0,1,1,0,1,1,1,1,0,1,0
"gen17_0048",720,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen17_0049",734,10.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen17_0050",718,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0051",631,10.5,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0052",637,8.6,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen17_0053",837,9.7,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0054",648,10.5,0,1,1,0,1,0,1,1,1,1,0,1,0
"gen17_0055",833,10.7,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen17_0056",829,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0057",719,10.7,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen17_0058",815,10.8,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen17_0059",826,10.6,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0060",556,10.6,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen17_0061",711,10.8,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen17_0062",738,10.7,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0063",764,10.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen17_0064",686,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
