"Par1","Par2"
4,1
13,7
16,2
1,7
2,3
11,1
10,11
5,7
15,6
9,7
11,4
4,14
13,7
14,6
11,15
2,6
8,12
10,11
13,1
6,12
10,9
4,6
16,14
8,15
15,2
9,6
9,10
9,5
10,11
6,3
10,2
10,1
1,11
16,14
16,5
5,10
8,13
10,4
6,5
5,14
16,12
16,14
15,13
8,6
13,7
13,6
6,11
4,14
