"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen21_0001",758,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0002",755,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0003",753,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0004",769,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0005",731,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0006",746,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0007",707,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0008",488,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0009",743,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0010",729,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0011",741,10.7,0,0,1,1,1,0,1,1,1,1,0,1,0
"gen21_0012",596,12.4,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0013",826,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0014",771,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0015",737,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0016",833,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0017",626,11.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0018",741,11.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0019",753,10.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0020",748,10.6,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0021",748,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0022",748,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0023",768,10.7,0,0,1,1,1,0,1,1,1,1,0,1,0
"gen21_0024",806,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0025",742,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0026",742,10.7,0,0,1,1,1,0,1,1,1,1,0,1,0
"gen21_0027",739,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0028",743,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0029",738,10.7,0,0,1,1,1,0,1,1,1,1,0,1,0
"gen21_0030",734,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0031",818,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0032",777,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0033",742,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0034",834,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0035",755,10.6,0,0,1,1,1,0,1,1,1,1,0,1,0
"gen21_0036",474,10.6,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0037",738,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0038",739,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0039",694,10.9,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0040",633,12.2,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0041",755,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0042",751,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0043",735,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0044",713,10.7,0,0,1,1,1,0,1,1,1,1,0,1,0
"gen21_0045",529,12.2,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0046",555,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0047",806,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0048",796,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0049",833,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0050",826,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0051",701,11.9,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0052",632,11.2,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0053",754,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0054",768,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0055",731,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0056",839,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0057",730,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0058",735,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0059",761,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0060",763,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0061",584,12.1,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0062",741,10.8,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0063",748,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0064",736,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
