"NAMES","Mean.Train.MAE","Mean.Train.RMSE","Mean.Train.MAPE","Mean.Train.MBE","Mean.Valid.MAE","Mean.Valid.RMSE","Mean.Valid.MAPE","Mean.Valid.MBE","Mean.Test.MAE","Mean.Test.RMSE","Mean.Test.MAPE","Mean.Test.MBE","Mean.Size.Model","Mean.Num.Features","Sd.Train.MAE","Sd.Train.RMSE","Sd.Train.MAPE","Sd.Train.MBE","Sd.Valid.MAE","Sd.Valid.RMSE","Sd.Valid.MAPE","Sd.Valid.MBE","Sd.Test.MAE","Sd.Test.RMSE","Sd.Test.MAPE","Sd.Test.MBE","Sd.Size.Model","Sd.Num.Features"
"gen12_0001",0.0533086935502273,0.0768171293307229,Inf,3.59545583885601e-06,0.060356637720192,0.0862688077694097,Inf,-0.000318911505459538,0.0765874015901053,0.0977707334917296,20.8490916042841,0.0218647605503492,0.106804650981192,11,0.000947156506856913,0.00123438018484018,NA,9.00064589901996e-06,0.00331625139011973,0.0073308576172711,NA,0.00730986005451567,NA,NA,NA,NA,NA,NA
"gen12_0002",0.0576470700969079,0.0826398094919671,Inf,3.28769823975871e-07,0.0607228161154678,0.0866772971631086,Inf,-0.00037186619351804,0.0748842993934303,0.0953539862541177,19.7963503409495,0.0216074008799751,0.0384148791021634,10,0.000473948108259008,0.000821044757572004,NA,4.20606748182327e-06,0.00335413271338555,0.00774332744704755,NA,0.00860511715815858,NA,NA,NA,NA,NA,NA
"gen12_0003",0.0534791065008792,0.0769108422218995,Inf,-1.46922446971798e-06,0.0593223802630912,0.0858124097062675,Inf,-0.000539245969139497,0.0737697506506676,0.0944492263494518,19.4775080693228,0.0186530914721039,0.0829769239032425,10,0.000914546955808595,0.00127215873198417,NA,6.42130919336269e-06,0.00362747036264876,0.00720128220860172,NA,0.00740808244638851,NA,NA,NA,NA,NA,NA
"gen12_0004",0.0536105667822992,0.0771650620099127,Inf,-7.00171503051612e-07,0.059370432485539,0.0855540927918522,Inf,0.000227835833541056,0.07333683402812,0.0969198016045683,19.315014449973,0.0172126574470815,0.0948163016888858,10,0.000457615364434935,0.000784674136434936,NA,9.26910919654046e-06,0.00346308261416139,0.00651358402500487,NA,0.00768068830692618,NA,NA,NA,NA,NA,NA
"gen12_0005",0.0549356341665172,0.079194096454871,Inf,-1.07620279630584e-06,0.0598239161384348,0.0860304777942016,Inf,-0.000307340557037461,0.0746177688775975,0.0964384619805844,19.6823069964329,0.0191216824181944,0.0739367659990186,9,0.000592196079184741,0.000991053776969128,NA,8.67081644429125e-06,0.00272916081645084,0.00660349920545478,NA,0.0082959449908258,NA,NA,NA,NA,NA,NA
"gen12_0006",0.0560248923559104,0.0805968926099676,Inf,-1.01793498236479e-06,0.0600423402199797,0.0860928766222255,Inf,-0.000577412409347573,0.0738565343695924,0.0963192251744914,19.5249007069579,0.0156595299074815,0.0531648239286378,7,0.000742645550070818,0.00107413171458918,NA,5.5263790568122e-06,0.00369670717541864,0.00776726614050956,NA,0.00869042715834615,NA,NA,NA,NA,NA,NA
"gen12_0007",0.0559639184735464,0.0805145076895786,Inf,-8.55482846358236e-07,0.0594461543626104,0.0857085168798723,Inf,2.63347564518281e-05,0.0729351903733851,0.0948381792269355,19.1077247727245,0.0150084719280172,0.051043744367898,8,0.000649190934325234,0.000968667283314832,NA,9.05856477025917e-06,0.00351625457911704,0.00756854151913525,NA,0.00857221310894617,NA,NA,NA,NA,NA,NA
"gen12_0008",0.0544857505959719,0.0784568450708394,Inf,3.85931919253451e-09,0.0594699324358055,0.0856027641840927,Inf,-0.000541290531724691,0.0755647024506335,0.0969526976001032,20.2409342087161,0.0186458265791231,0.0700313911573265,9,0.000633523503756102,0.000972315799799716,NA,7.85274628510617e-06,0.00307158553476545,0.00684986387834712,NA,0.00869312120421009,NA,NA,NA,NA,NA,NA
"gen12_0009",0.0598256355993837,0.08618647553495,Inf,-3.07189083868391e-06,0.0628389703121795,0.0906554576801298,Inf,-0.00049463448953974,0.0740334888468093,0.096716190150448,19.2346728503996,0.0165870679244368,0.0362078087052917,7,0.000769239893820803,0.00100338804689014,NA,7.19983748781038e-06,0.00438933756753223,0.00871535650590449,NA,0.00972205912787425,NA,NA,NA,NA,NA,NA
"gen12_0010",0.055186385994605,0.0796268241586754,Inf,1.76526529489182e-06,0.0595242595565166,0.0856724002173077,Inf,-0.000707145731185785,0.072949852500469,0.0955789397295076,19.3709303915379,0.0146480264580563,0.0527210065183714,8,0.000649684946629339,0.00101965272940956,NA,5.20661774998342e-06,0.00372067857139784,0.00757191195614488,NA,0.00851995068197043,NA,NA,NA,NA,NA,NA
