"Par1","Par2"
14,6
2,15
12,8
11,14
7,11
8,3
16,11
3,12
5,8
3,4
5,10
6,12
7,15
10,8
4,15
8,5
16,15
5,6
11,6
8,3
6,14
11,15
7,12
2,11
14,15
8,10
8,1
4,3
14,4
13,15
2,1
10,13
12,9
8,11
9,1
13,15
7,1
6,9
1,12
15,13
14,9
16,12
2,11
3,2
3,11
1,16
6,9
13,8
