"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen7_0001",23,0.247635,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0002",23,0.197153,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0003",21,0.280983,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0004",28,0.22259,1,1,1,1,1,1,1,0,1,1,0,0,0
"gen7_0005",22,0.218629,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen7_0006",24,0.174069,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0007",23,0.202204,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0008",23,0.166915,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen7_0009",22,0.189764,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0010",24,0.18538,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen7_0011",23,0.237993,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen7_0012",22,0.226795,1,1,1,0,1,1,1,1,0,1,0,1,0
"gen7_0013",24,0.260601,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0014",25,0.229294,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0015",23,0.28358,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen7_0016",23,0.186168,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0017",23,0.190123,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0018",22,0.185809,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0019",25,0.212046,1,1,1,1,1,1,1,0,1,1,0,0,0
"gen7_0020",26,0.207697,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0021",23,0.199696,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0022",24,0.222008,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0023",22,0.228833,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen7_0024",23,0.235955,1,1,1,0,1,1,1,1,0,1,0,1,0
"gen7_0025",23,0.200839,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0026",23,0.198518,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0027",25,0.218071,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen7_0028",25,0.194283,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen7_0029",22,0.248459,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0030",22,0.270517,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen7_0031",23,0.261542,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0032",21,0.205609,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0033",23,0.206677,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen7_0034",23,0.274056,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0035",27,0.212238,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen7_0036",24,0.177267,1,1,1,0,1,1,1,0,0,1,0,0,0
"gen7_0037",22,0.227047,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen7_0038",23,0.166663,1,1,1,0,1,1,1,1,0,1,0,1,0
"gen7_0039",24,0.19277,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen7_0040",24,0.253211,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0041",23,0.241968,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0042",25,0.234961,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0043",23,0.198741,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0044",23,0.200616,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0045",22,0.2271,1,1,1,0,1,1,1,0,0,1,0,1,0
"gen7_0046",24,0.185075,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0047",22,0.234953,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0048",22,0.284023,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen7_0049",24,0.197568,1,1,1,0,1,1,1,0,0,1,1,0,0
"gen7_0050",22,0.206441,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0051",24,0.239351,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen7_0052",24,0.20663,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0053",24,0.186065,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0054",23,0.185483,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen7_0055",24,0.191687,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0056",24,0.242983,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0057",23,0.242179,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0058",23,0.181982,1,0,1,0,1,1,1,1,0,1,0,0,0
"gen7_0059",23,0.205127,1,0,1,0,1,1,1,1,0,1,1,0,0
"gen7_0060",22,0.207836,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen7_0061",24,0.185523,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen7_0062",23,0.166772,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen7_0063",24,0.172398,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0064",23,0.198824,1,1,1,1,1,1,1,1,0,1,0,0,0
