"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen1_0032",22,0.302096,1,1,0,1,1,1,1,1,0,1,1,1,0,0.0602466599234391,0.0771038118938843,0.0732719850736494,10
"gen1_0026",8,0.346812,1,1,0,1,1,0,1,1,0,1,1,0,0,0.0605232358439407,0.0421369719547928,0.072382537649239,8
"gen1_0064",23,0.334175,1,1,0,0,1,1,1,1,0,1,0,0,1,0.0605306268843866,0.0471642498929079,0.0733082534423585,8
"gen1_0018",23,0.166711,1,1,1,0,1,1,1,0,1,0,0,0,0,0.0606397520504745,0.0520549655967196,0.0733619120848375,7
"gen1_0001",29,0.22734,1,0,1,1,1,1,1,1,1,0,0,0,1,0.0609851489078138,0.0854265532535535,0.0761547691417659,9
"gen1_0052",15,0.128365,1,1,1,1,1,1,1,0,1,0,0,0,0,0.0609990994489032,0.091950976183386,0.0733609066424309,8
"gen1_0002",26,0.340106,1,1,0,1,1,1,1,1,0,1,1,0,1,0.0610978695070809,0.0684812674104665,0.0736511327569757,10
"gen1_0020",21,0.339843,1,1,0,0,1,1,1,1,1,0,1,0,0,0.0611235795964029,0.0481285482409551,0.0724516857568814,8
"gen1_0063",6,0.408555,1,1,0,1,1,0,1,1,1,1,1,0,1,0.0612643656834384,0.0566755202511958,0.0725999919661247,10
"gen1_0060",6,0.740309,1,1,0,0,1,1,1,1,0,1,0,0,0,0.0613019386157939,0.0235361467412193,0.0731627819169279,7
"gen1_0034",17,0.178392,1,0,0,1,1,1,1,1,1,1,0,0,0,0.0614164393733878,0.0989597064926677,0.0776957354583992,8
"gen1_0022",9,0.166355,0,1,1,1,1,1,1,1,1,1,0,1,0,0.0618422926744853,0.0943801850186523,0.0779850288562257,10
"gen1_0028",4,0.34657,1,0,0,0,1,0,1,1,0,1,1,0,1,0.0618674975290709,0.0222016920383533,0.0715274544670555,7
"gen1_0021",24,0.763968,0,1,0,0,1,1,1,1,1,0,1,0,0,0.0619654821782288,0.0235182813989813,0.0718384360972225,7
"gen1_0058",14,0.754061,0,1,1,0,1,0,1,1,1,1,1,0,0,0.0620248350110363,0.0289292190960524,0.0721069640463399,8
"gen1_0057",21,0.131585,0,0,1,0,1,0,1,1,0,0,1,1,1,0.0620427464759928,0.0974864337524917,0.071872982372592,7
"gen1_0004",28,0.13647,0,1,0,0,1,0,1,1,1,0,1,1,0,0.0622502585282613,0.0850465795220069,0.0732789378071676,7
"gen1_0047",21,0.372944,1,1,1,1,1,1,1,0,0,1,1,1,1,0.0623839649540095,0.0646624292848589,0.0749737290749148,11
"gen1_0005",5,0.186995,0,0,0,1,1,1,1,1,1,0,0,0,0,0.0624111953306237,0.032571719552402,0.0744461008213155,6
"gen1_0033",17,0.842801,0,0,1,1,1,1,1,1,1,0,0,0,1,0.0624914919923218,0.0324922480893394,0.0748513807304805,8
"gen1_0042",7,0.326734,1,1,1,1,1,1,1,0,1,0,1,1,0,0.0625485370061718,0.0555361575573254,0.0747382388757306,10
"gen1_0061",3,0.361164,1,0,0,0,1,0,1,1,0,1,1,0,1,0.0627389870624727,0.0171550238904453,0.0713322502065039,7
"gen1_0006",18,0.490148,0,0,1,1,0,1,1,1,0,1,1,1,0,0.0628361364389978,0.0385083399603393,0.0770176377648879,8
"gen1_0030",4,0.345636,1,0,0,1,1,0,1,1,1,1,1,1,1,0.0628581902840943,0.0412323029069243,0.0739374880335449,10
"gen1_0049",30,0.536228,1,1,1,0,1,0,1,0,1,1,1,1,0,0.0633898013422026,0.0463831931336001,0.0741912413209219,9
"gen1_0007",13,0.327342,0,1,1,1,0,1,1,1,0,0,1,0,1,0.0636478494844748,0.0391857711918805,0.0782506388311118,8
"gen1_0040",6,0.261656,1,0,1,1,0,1,1,1,1,0,0,0,0,0.063745557616467,0.0281164007988181,0.0778558826115381,7
"gen1_0046",3,0.702322,0,0,0,0,1,0,1,1,0,1,1,0,0,0.0638459150359695,0.0149557351453932,0.0730836550735301,5
