"Par1","Par2"
10,2
10,3
8,13
13,6
1,6
15,12
6,1
9,8
10,16
3,14
11,4
10,9
4,13
5,11
4,11
3,15
1,16
12,8
12,9
12,16
2,4
15,12
1,13
16,10
9,10
2,6
13,7
14,3
7,2
4,13
16,1
3,15
3,9
2,12
6,13
7,1
1,13
15,12
10,1
3,5
14,3
1,15
1,11
9,15
1,7
5,10
6,11
4,3
