"Par1","Par2"
2,10
13,3
8,10
2,15
11,16
14,9
8,15
9,11
6,7
6,1
5,4
7,14
11,7
6,7
15,10
6,2
13,2
15,9
6,7
15,10
12,10
15,16
12,14
7,4
1,3
10,14
14,4
11,6
16,8
14,9
4,10
13,16
7,4
8,2
12,10
14,8
10,14
3,13
14,15
14,11
16,3
6,12
16,5
15,14
8,13
15,11
3,9
4,7
