"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen18_0001",22,0.206937,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0002",18,0.210757,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0003",18,0.220162,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0004",18,0.207398,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0005",22,0.211345,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0006",22,0.199305,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0007",23,0.206867,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0008",29,0.216373,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen18_0009",22,0.214841,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0010",17,0.211508,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0011",23,0.231392,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen18_0012",23,0.223602,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0013",22,0.223818,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0014",17,0.210995,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0015",23,0.223812,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0016",21,0.217362,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0017",22,0.214104,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0018",22,0.207674,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0019",22,0.207586,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0020",21,0.216713,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0021",30,0.22079,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen18_0022",22,0.219185,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0023",20,0.208414,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0024",21,0.222796,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0025",22,0.231407,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0026",23,0.223803,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen18_0027",23,0.221955,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0028",22,0.216488,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0029",18,0.214011,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0030",21,0.214108,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0031",23,0.218401,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0032",22,0.212348,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0033",23,0.212907,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0034",23,0.217562,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0035",19,0.216729,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0036",21,0.217868,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0037",18,0.210754,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0038",17,0.210998,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0039",18,0.214411,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0040",17,0.217259,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0041",17,0.210797,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0042",22,0.207135,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0043",22,0.202057,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0044",22,0.212089,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0045",22,0.227849,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen18_0046",23,0.227361,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0047",23,0.206577,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0048",23,0.224102,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0049",23,0.221757,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0050",18,0.222217,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0051",18,0.215565,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0052",17,0.215592,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0053",22,0.207892,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0054",21,0.216407,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0055",22,0.216648,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0056",23,0.222005,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0057",23,0.222097,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0058",22,0.208442,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0059",22,0.208747,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0060",21,0.215552,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0061",18,0.208032,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0062",17,0.210874,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0063",18,0.221046,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen18_0064",17,0.210111,1,1,1,1,1,1,1,1,0,1,1,0,0
