"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen10_0001",25,0.236228,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0589076325250686,0.0820828423731758,0.0737188275877442,10
"gen10_0002",17,0.206549,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0590363631204364,0.0697517545920209,0.0751502450234472,9
"gen10_0043",22,0.209141,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0592248289891355,0.0921039246168225,0.0731887051686284,10
"gen10_0004",23,0.237285,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593300728250885,0.0823470828748674,0.0737690130792142,10
"gen10_0005",21,0.214716,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593981742987806,0.0880867624572056,0.0745539684568206,10
"gen10_0017",22,0.212449,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0594309514278972,0.0454544072593125,0.0729914925947877,8
"gen10_0008",28,0.22259,1,1,1,1,1,1,1,0,1,1,0,0,0,0.0594791764719885,0.0791912160377235,0.0759617229468021,9
"gen10_0009",22,0.218629,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0594838568116847,0.0440025117448075,0.072971238632378,8
"gen10_0040",22,0.218695,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595076660720268,0.0486745736501839,0.072956735681047,8
"gen10_0016",23,0.195717,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595242595565166,0.043787089887537,0.072949852500469,8
"gen10_0011",18,0.202598,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595272512566134,0.0561991118226759,0.0738131655407865,8
"gen10_0012",23,0.198716,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595385331139626,0.0688345382870637,0.0746287845907723,9
"gen10_0019",22,0.215323,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595412458003352,0.0533079918930181,0.0729890859813453,8
"gen10_0058",23,0.202568,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595730311285659,0.0734684865493533,0.0746073250191277,9
"gen10_0013",23,0.195768,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595786250331934,0.0494698445919717,0.0729474995637031,8
"gen10_0030",23,0.2027,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0596123403969549,0.071459214626402,0.0746390937047736,9
"gen10_0050",21,0.203089,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0597352826076326,0.0601649392466341,0.0737279580657133,8
"gen10_0057",23,0.200404,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0597531900655241,0.0832819632441352,0.074608003562799,9
"gen10_0063",23,0.207622,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0597645986361112,0.0550774920171542,0.0732755165290374,8
"gen10_0020",22,0.213674,1,1,0,0,1,1,1,1,0,1,0,0,0,0.0598166795106077,0.0564927855578398,0.0736879972699847,7
"gen10_0033",22,0.21871,1,1,1,0,1,1,1,1,0,1,1,0,0,0.0598888692020243,0.0635818877809435,0.0728935313924868,9
"gen10_0064",22,0.207275,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0598976634591913,0.0713455828432043,0.0740225637918674,9
"gen10_0045",23,0.222584,1,0,1,1,1,1,1,1,0,1,1,0,0,0.0599143072470939,0.0845087208778472,0.0735073831050116,9
"gen10_0038",21,0.199619,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0599467956372584,0.0711617244926686,0.0740132090740884,9
"gen10_0014",22,0.209868,1,1,1,0,1,1,1,1,0,1,1,0,0,0.0599792019407008,0.0691732132172371,0.0732624491876523,9
"gen10_0049",20,0.337128,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0601438179815938,0.0431225393349108,0.0763726749269947,9
"gen10_0053",29,0.222014,1,1,1,1,1,1,1,0,1,1,0,0,0,0.0601827384146661,0.0743361016575485,0.0759266399259331,9
