"Par1","Par2"
14,6
4,8
10,8
6,10
6,13
5,16
14,15
13,8
2,12
10,8
6,2
7,8
7,9
14,13
2,3
6,3
8,10
1,13
9,1
16,3
1,6
6,15
12,8
14,3
11,6
4,3
6,14
2,8
12,3
3,2
16,12
9,6
16,6
14,9
3,2
15,2
14,13
2,11
15,7
8,13
12,7
16,13
10,7
2,6
6,11
6,16
2,1
5,13
