"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen11_0001",25,0.236228,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0589076325250686,0.0833288243616985,0.0737188275877442,10
"gen11_0002",17,0.206549,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0590363631204364,0.0776382272100077,0.0751502450234472,9
"gen11_0025",17,0.211062,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593223802630912,0.083820188731767,0.0737697506506676,10
"gen11_0023",22,0.229718,1,1,1,1,1,1,1,1,0,1,1,0,0,0.059370432485539,0.0804529093114044,0.07333683402812,10
"gen11_0005",21,0.214716,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593981742987806,0.094734464052579,0.0745539684568206,10
"gen11_0006",22,0.212449,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0594309514278972,0.0501369812619406,0.0729914925947877,8
"gen11_0027",22,0.218608,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0594461543626104,0.0506325401499755,0.0729351903733851,8
"gen11_0029",18,0.20551,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0594699324358055,0.0723450388939841,0.0755647024506335,9
"gen11_0009",22,0.218695,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595076660720268,0.0541859996271373,0.072956735681047,8
"gen11_0010",23,0.195717,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595242595565166,0.0548514690478734,0.072949852500469,8
"gen11_0062",22,0.207476,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595249717939827,0.0525893031089436,0.0730313998173342,8
"gen11_0019",21,0.214645,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595270871746822,0.0447216985737301,0.0737385195269322,8
"gen11_0012",23,0.198716,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595385331139626,0.0800471306101041,0.0746287845907723,9
"gen11_0013",22,0.215323,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595412458003352,0.0465651695576793,0.0729890859813453,8
"gen11_0039",22,0.218435,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595485762609459,0.0601249217357827,0.073773217912681,9
"gen11_0060",23,0.203036,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595696251207226,0.0519231892941354,0.0732370529680509,8
"gen11_0022",26,0.212249,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595715761846431,0.0487864521802383,0.0736845860822636,8
"gen11_0014",23,0.202568,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595730311285659,0.0740683608609958,0.0746073250191277,9
"gen11_0040",23,0.202828,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595757009643421,0.0759789811500664,0.0746004916283472,9
"gen11_0048",23,0.205357,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595766871961206,0.07285758412084,0.074584481469628,9
"gen11_0016",23,0.2027,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0596123403969549,0.0754355210464846,0.0746390937047736,9
"gen11_0045",23,0.219741,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0596210745050406,0.0636931941616164,0.0745097494175442,9
"gen11_0020",19,0.203276,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0596344915808171,0.054786927975879,0.0738644246668948,8
"gen11_0046",25,0.215203,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0596556570226924,0.0893665549435573,0.0752321593835076,10
"gen11_0044",23,0.23363,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0596599544394707,0.0444101735586351,0.0737183812405601,8
"gen11_0018",23,0.19577,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0596835963178996,0.0590527741690197,0.0729632591421867,8
"gen11_0036",22,0.2169,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0596849173074765,0.0684682816633084,0.0737776456180252,9
"gen11_0041",22,0.2153,1,0,1,1,1,1,1,1,0,1,0,0,0,0.0596889792548105,0.0679513179703182,0.0731932456532576,8
"gen11_0031",21,0.198699,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0597303032816083,0.0482958698675073,0.0735785742527337,8
"gen11_0052",26,0.221317,1,1,1,0,1,1,1,1,0,1,0,0,0,0.05973282452845,0.0512835421716379,0.0736585022830061,8
"gen11_0050",21,0.207032,1,1,1,0,1,1,1,1,0,1,0,0,0,0.059750679760154,0.0481806600552965,0.073717944328427,8
"gen11_0056",25,0.233504,1,1,1,1,1,1,1,1,0,1,0,0,0,0.059756458234764,0.0620847753401325,0.0740399660226667,9
"gen11_0054",23,0.216091,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0597755595945143,0.0743384332851104,0.0744905585381056,9
"gen11_0061",23,0.209935,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0597906182066592,0.0748849441649251,0.0745440468884285,9
"gen11_0033",22,0.211424,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0597916073936769,0.0755579614112953,0.0737856440954479,9
"gen11_0063",17,0.218024,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0598584352783181,0.0570210749712535,0.0737032461580731,8
"gen11_0024",24,0.221226,1,1,1,0,1,1,1,1,0,1,1,0,0,0.0598648785661545,0.065738984261293,0.0719345702742142,9
"gen11_0035",22,0.21087,1,1,1,0,1,1,1,1,0,1,1,0,0,0.0599067440293226,0.0659926085660706,0.0732240233474069,9
"gen11_0004",23,0.237285,1,0,1,1,1,1,1,1,0,1,1,0,0,0.0599994992889831,0.0726630523984368,0.0748856738225339,9
"gen11_0011",18,0.202598,1,0,1,0,1,1,1,1,0,1,0,0,0,0.0600124527392584,0.0541339970284643,0.0733372052856135,7
"gen11_0032",20,0.202615,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0600816363960144,0.0549510343832684,0.0737821021803798,8
"gen11_0037",23,0.222082,1,1,1,0,1,1,1,0,0,1,1,0,0,0.0601109601708809,0.0491643433090544,0.0730219945538995,8
"gen11_0021",22,0.218895,1,1,1,0,1,1,1,0,0,1,0,0,0,0.0601502606818655,0.0389302746245206,0.073310324456729,7
"gen11_0053",22,0.205106,1,1,1,0,1,1,1,1,0,1,1,1,0,0.0601816411956704,0.0943702955523665,0.0716138995167141,10
"gen11_0026",21,0.210203,1,1,1,1,1,0,1,1,0,1,1,0,0,0.0602146051618584,0.0791532955759816,0.0726648783871706,9
"gen11_0034",25,0.216346,1,1,1,0,1,0,1,1,0,1,1,0,0,0.0604090235311643,0.056761694226411,0.0715036130777891,8
"gen11_0059",22,0.212113,1,1,1,1,1,1,1,0,0,1,1,0,0,0.0604608904317536,0.0765823765472573,0.0743303784275701,9
"gen11_0030",21,0.219734,0,1,1,0,1,1,1,1,0,1,0,0,0,0.0604676782166901,0.0479652622951572,0.0732770888032749,7
"gen11_0057",23,0.20223,0,1,1,1,1,1,1,1,0,1,0,0,0,0.0605180982248745,0.072541605782762,0.0767180401335744,8
"gen11_0017",23,0.195715,1,1,1,0,1,1,1,1,0,0,0,0,0,0.0605750009792022,0.0440037611614665,0.0722362129797581,7
"gen11_0038",27,0.219203,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0606714678235174,0.0981949901020922,0.0766493855775814,10
"gen11_0003",22,0.209141,1,0,1,1,1,1,1,1,0,0,1,0,0,0.0606839734056618,0.0626619232602034,0.0746975995856844,8
"gen11_0008",22,0.218629,0,1,1,0,1,1,1,0,0,1,0,0,0,0.0607368299612971,0.0384565938351162,0.0737453646191888,6
"gen11_0049",19,0.154975,1,1,1,0,1,1,1,1,1,1,0,0,0,0.0607568569672212,0.0821838781801622,0.0758106106646365,9
"gen11_0015",23,0.195768,1,1,1,0,1,1,1,1,1,1,0,0,0,0.0607754465178809,0.0704177526647386,0.0757143091454744,9
"gen11_0042",23,0.237308,1,1,1,0,1,1,1,1,0,0,1,0,0,0.0607787445610733,0.0448727201890831,0.0724189798547529,8
"gen11_0047",22,0.206484,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0608248280410479,0.0668660006361956,0.0731917071677304,9
"gen11_0043",28,0.226245,1,1,1,1,1,1,1,0,1,1,1,0,0,0.0609855602325713,0.0876116175201886,0.0758758105207538,10
"gen11_0028",23,0.202655,1,1,0,1,1,1,1,1,1,1,0,0,0,0.060987922070915,0.0976281365890212,0.0764015152725628,9
