"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen21_0001",18,0.216362,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0002",22,0.207814,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0003",18,0.215253,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0004",22,0.20438,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0005",18,0.213719,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0006",22,0.203672,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0007",22,0.213766,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0008",18,0.213103,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0009",18,0.207398,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0010",18,0.215565,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0011",18,0.214471,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0012",18,0.213846,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0013",23,0.216961,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0014",23,0.212203,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0015",22,0.207586,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0016",22,0.212359,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0017",18,0.211871,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0018",18,0.209246,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0019",22,0.209309,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0020",18,0.211996,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0021",18,0.21264,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0022",18,0.21112,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0023",18,0.210348,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0024",22,0.206427,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0025",20,0.216441,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0026",21,0.216882,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0027",18,0.216381,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0028",18,0.214452,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0029",22,0.212848,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0030",22,0.203183,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0031",22,0.209132,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0032",18,0.208967,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0033",18,0.206365,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0034",22,0.204705,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0035",18,0.210954,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0036",22,0.21021,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0037",22,0.208842,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0038",18,0.213215,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0039",19,0.214203,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0040",21,0.214034,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0041",18,0.215886,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0042",18,0.215729,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0043",18,0.212367,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0044",22,0.216354,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0045",21,0.210856,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0046",19,0.206627,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0047",22,0.204904,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0048",22,0.213242,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0049",22,0.207829,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0050",22,0.207571,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0051",20,0.213745,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0052",20,0.21374,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0053",21,0.209212,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0054",19,0.208179,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0055",20,0.20728,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0056",20,0.214253,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0057",18,0.215501,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0058",18,0.215317,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0059",18,0.216079,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0060",18,0.215848,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0061",22,0.20566,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0062",23,0.210923,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0063",18,0.208842,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0064",18,0.211659,1,1,1,1,1,1,1,1,0,1,1,0,0
