"Par1","Par2"
15,9
14,10
6,2
8,3
6,4
11,10
14,6
8,10
14,10
9,2
12,3
9,10
7,16
5,7
1,6
16,15
16,11
8,13
3,8
16,14
15,16
3,16
12,8
10,13
14,7
10,8
8,3
6,3
3,2
5,16
13,6
1,11
7,5
6,8
16,8
5,3
6,8
12,7
3,10
4,8
7,15
15,7
5,6
5,6
15,1
11,6
12,13
2,1
