"Par1","Par2"
8,6
16,5
6,16
15,16
8,7
14,1
4,5
9,16
10,9
15,12
3,6
11,6
8,11
12,13
14,2
13,8
9,12
10,8
9,1
12,8
2,12
10,14
4,7
7,8
14,9
1,8
2,10
10,5
16,12
2,15
12,14
8,10
3,11
14,12
16,6
13,9
6,1
1,2
1,6
12,4
12,3
6,3
9,6
16,11
3,15
6,15
11,4
11,13
