"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen13_0062",22,0.197428,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0592523688271869,0.0596535796202925,0.073014266315817,8
"gen13_0053",23,0.217198,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593141876296761,0.0882910043133169,0.0730955481727466,10
"gen13_0002",17,0.211062,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593223802630912,0.0826860051597427,0.0737697506506676,10
"gen13_0052",22,0.198704,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0593282860351587,0.0564480232141276,0.0730448728995572,8
"gen13_0005",22,0.199445,1,1,1,0,1,1,1,1,0,1,0,0,0,0.059383388417673,0.0566843708649239,0.0729642446596811,8
"gen13_0006",24,0.223671,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593876731534854,0.0842930306868238,0.0743206438952171,10
"gen13_0007",22,0.215097,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0594095677846923,0.0519434428513108,0.0729867066393245,8
"gen13_0060",29,0.202692,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0594243791261035,0.0921321470255993,0.0737763437012078,10
"gen13_0015",22,0.203842,1,1,1,0,1,1,1,0,0,1,1,0,0,0.0594591473734774,0.0536351413470433,0.0728096479459358,8
"gen13_0010",18,0.20551,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0594699324358055,0.0649478912884209,0.0755647024506335,9
"gen13_0042",22,0.211767,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0594728473632492,0.0479770852965337,0.0730015711523967,8
"gen13_0046",22,0.232161,1,1,1,0,1,1,1,1,0,1,1,0,0,0.0594839470711419,0.0604384471785538,0.0730238903310965,9
"gen13_0035",17,0.211833,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0594962481983201,0.0877223434171864,0.0730265183000649,10
"gen13_0047",22,0.202973,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0594991156660686,0.0548058228880199,0.0730206838693296,8
"gen13_0011",23,0.200798,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595236518769932,0.0802912726584451,0.0746250418052659,9
"gen13_0012",23,0.195717,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595242595565166,0.0626690427685465,0.072949852500469,8
"gen13_0013",22,0.207476,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595249717939827,0.054867018808261,0.0730313998173342,8
"gen13_0043",22,0.2049,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595338258466055,0.0550161609900323,0.0730095877769846,8
"gen13_0018",22,0.220629,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0595346709823443,0.0823762610655244,0.0732643182929693,10
"gen13_0034",22,0.206771,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595432147796957,0.057556840342089,0.0730044396560386,8
"gen13_0016",22,0.218435,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595485762609459,0.0664221359080858,0.073773217912681,9
"gen13_0050",22,0.216767,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595598397500282,0.0665969545344588,0.0737961986694774,9
"gen13_0059",23,0.201948,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0596304921366829,0.0567157783695563,0.0731747449870549,8
"gen13_0021",23,0.218938,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0596519735273443,0.0537076824840356,0.0739430886783485,8
"gen13_0036",22,0.227266,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0596635033301137,0.059463193597901,0.0738350702206958,9
