"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen17_0031",22,0.206937,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0590383990803073,0.0946034770627466,0.0731574214863951,10
"gen17_0002",18,0.210757,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0590888027941602,0.0903803030756094,0.0744656995724167,10
"gen17_0004",18,0.220162,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0591001962088144,0.0849743657232314,0.0741632256854989,10
"gen17_0005",18,0.207398,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0591295932066345,0.0935815716565722,0.0725924665097899,10
"gen17_0025",22,0.211345,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0591804994247806,0.0888291563461611,0.0732159669365209,10
"gen17_0006",22,0.199305,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0591814129544069,0.0932065347115946,0.0717112649426999,10
"gen17_0008",23,0.206867,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0592537849815743,0.090588548967344,0.074592993045404,10
"gen17_0058",29,0.216373,1,1,1,0,1,1,1,1,0,1,1,0,0,0.059256805162471,0.0644514426315401,0.0731645352278159,9
"gen17_0009",22,0.214841,1,1,1,1,1,1,1,1,0,1,1,0,0,0.059287726986735,0.083893304466513,0.0732058084577867,10
"gen17_0010",17,0.211508,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0592883689980196,0.0876956448245414,0.0737735182761652,10
"gen17_0001",23,0.231392,1,1,1,1,1,0,1,1,0,1,1,0,0,0.0592996268059309,0.079660393329955,0.0728639096376262,9
"gen17_0062",23,0.223602,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593014090330034,0.0774400200856764,0.0730823226411614,10
"gen17_0054",22,0.223818,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593655184141125,0.0821774830318928,0.0732993815995295,10
"gen17_0011",17,0.210995,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593727253806158,0.0883816745879919,0.0738667985531151,10
"gen17_0012",23,0.223812,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593818769406396,0.0940122834193305,0.0730930287175076,10
"gen17_0013",21,0.217362,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593982054527405,0.0802016847271168,0.0734756621240018,10
"gen17_0063",25,0.215224,1,1,1,0,1,1,1,1,0,1,1,0,0,0.0594066758116242,0.0720211999976948,0.0735207219235391,9
"gen17_0014",23,0.223231,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0594165406337348,0.0641894147780417,0.0744810945963946,9
"gen17_0033",28,0.216745,1,1,1,0,1,1,1,1,0,1,1,0,0,0.0594232505235301,0.0698010975070293,0.0725093645898158,9
"gen17_0015",28,0.219266,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0594261326937614,0.0872128741649249,0.0737656137474168,10
"gen17_0016",21,0.233807,1,1,1,0,1,1,1,1,0,1,1,0,0,0.0594326527676093,0.0621119569525038,0.0729470343346035,9
"gen17_0064",27,0.216955,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0594457670131742,0.0798746206589793,0.0739346983259376,10
"gen17_0043",23,0.207918,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0594525485206233,0.0877680620066118,0.0742026770033321,10
"gen17_0044",24,0.245804,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0594595224560756,0.0843712546846956,0.0732386217234043,10
"gen17_0046",21,0.213023,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0594642007872789,0.0802139056220356,0.0746670451230772,10
"gen17_0042",23,0.223609,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0594975935031954,0.0898834666111415,0.0730797774372817,10
"gen17_0048",23,0.219553,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0595304062535434,0.0859815936748376,0.0731243208710962,10
"gen17_0026",17,0.207048,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0595550291854332,0.0864413148018308,0.0739238014770688,10
"gen17_0021",18,0.200333,1,0,1,1,1,1,1,1,0,1,1,0,0,0.0596397945665507,0.0841632405840352,0.0734668838657904,9
"gen17_0023",26,0.208315,1,1,1,0,1,1,1,1,0,1,1,0,0,0.0596448887725571,0.0657718925305277,0.0726119657825299,9
"gen17_0007",29,0.208367,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0596733431007563,0.0569214280681744,0.0736496446556355,8
"gen17_0024",21,0.20745,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0596764747158253,0.0867664458313857,0.0746417679161151,10
"gen17_0057",19,0.225801,1,1,1,0,1,1,1,1,0,1,1,0,0,0.0597352725607144,0.0555370537199334,0.0723064522128907,9
