"Par1","Par2"
10,15
13,11
9,6
1,5
5,2
9,14
9,2
12,11
8,3
8,3
9,7
9,14
4,13
7,4
12,1
16,3
11,9
7,8
8,14
8,1
16,15
6,16
9,12
7,11
3,9
11,6
11,10
16,12
13,12
5,13
2,11
8,10
4,5
16,15
2,9
9,8
16,3
3,14
9,15
3,14
9,5
6,1
3,16
3,5
3,5
14,3
7,16
13,5
