"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen12_0063",22,0.197004,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0593090791885393,0.0609378916928121,0.0730497148337797,8
"gen12_0003",17,0.211062,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593223802630912,0.0829769239032425,0.0737697506506676,10
"gen12_0049",17,0.209381,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0593345366566876,0.0714502525147153,0.0742978919042661,9
"gen12_0004",22,0.229718,1,1,1,1,1,1,1,1,0,1,1,0,0,0.059370432485539,0.0948163016888858,0.07333683402812,10
"gen12_0026",22,0.199445,1,1,1,0,1,1,1,1,0,1,0,0,0,0.059383388417673,0.0608357128471258,0.0729642446596811,8
"gen12_0022",24,0.223671,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0593876731534854,0.0891823695377433,0.0743206438952171,10
"gen12_0051",22,0.215097,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0594095677846923,0.0518825529505158,0.0729867066393245,8
"gen12_0007",22,0.218608,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0594461543626104,0.051043744367898,0.0729351903733851,8
"gen12_0048",22,0.215498,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0594604234742152,0.0531222404014549,0.0729833919857744,8
"gen12_0008",18,0.20551,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0594699324358055,0.0700313911573265,0.0755647024506335,9
"gen12_0018",23,0.200798,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595236518769932,0.0737780441537727,0.0746250418052659,9
"gen12_0010",23,0.195717,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595242595565166,0.0527210065183714,0.072949852500469,8
"gen12_0011",22,0.207476,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595249717939827,0.04717227529464,0.0730313998173342,8
"gen12_0059",22,0.218643,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595385996588813,0.0659414191326742,0.0737893047598432,9
"gen12_0038",22,0.203842,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595480815493002,0.051289757805474,0.0730484917979235,8
"gen12_0015",22,0.218435,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595485762609459,0.0654255111529494,0.073773217912681,9
"gen12_0052",21,0.218243,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595557143136025,0.0568453073385473,0.0737316585738341,8
"gen12_0017",22,0.216613,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595763576285666,0.0529505435892295,0.0729892705132139,8
"gen12_0030",23,0.230716,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0595829488905184,0.0682674604843571,0.0745483513388295,9
"gen12_0024",19,0.195169,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0595973626275822,0.0536437626235849,0.0731743815348291,8
"gen12_0021",23,0.22788,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0596169648928994,0.0529488449776304,0.073887944386977,8
"gen12_0025",23,0.208721,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0597369739077563,0.052192432686899,0.073718186308005,8
"gen12_0058",22,0.220567,1,1,1,0,1,1,1,1,0,1,0,0,0,0.059739027260712,0.0460185698658521,0.0729171770041176,8
