"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen4_0001",22,0.278293,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen4_0002",8,0.179297,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen4_0003",20,0.323676,1,1,1,0,1,1,1,1,0,1,1,1,0
"gen4_0004",21,0.412849,1,1,1,0,1,1,1,1,1,1,1,0,0
"gen4_0005",22,0.302096,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0006",22,0.360197,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0007",25,0.220808,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen4_0008",21,0.182755,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen4_0009",23,0.305906,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0010",24,0.278726,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen4_0011",23,0.343276,1,1,1,0,1,1,1,1,1,1,0,0,0
"gen4_0012",23,0.441202,1,1,1,0,1,1,1,1,0,1,1,0,1
"gen4_0013",21,0.278589,1,1,1,0,1,1,1,1,1,1,0,0,0
"gen4_0014",19,0.270641,1,0,0,0,1,1,1,1,1,1,0,0,0
"gen4_0015",21,0.1936,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen4_0016",12,0.449317,1,1,1,0,1,1,1,1,0,0,1,0,1
"gen4_0017",22,0.305246,1,1,1,0,1,1,1,1,0,1,1,1,0
"gen4_0018",20,0.320526,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0019",21,0.250585,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen4_0020",23,0.384217,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen4_0021",14,0.425861,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen4_0022",19,0.436305,1,1,1,0,1,1,1,1,1,0,1,0,1
"gen4_0023",21,0.292317,1,1,1,1,1,0,1,1,1,1,1,0,0
"gen4_0024",8,0.299829,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen4_0025",24,0.193774,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen4_0026",22,0.209789,1,1,0,0,1,1,1,1,0,0,0,0,0
"gen4_0027",22,0.353162,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen4_0028",22,0.366629,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen4_0029",22,0.269807,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen4_0030",25,0.229294,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen4_0031",19,0.27863,1,1,0,0,1,1,1,1,0,0,0,0,0
"gen4_0032",24,0.270737,1,0,1,1,1,1,1,1,1,1,0,0,1
"gen4_0033",23,0.278368,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen4_0034",23,0.278651,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen4_0035",22,0.218629,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen4_0036",24,0.280768,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen4_0037",21,0.366222,1,1,1,0,1,1,1,1,0,1,1,1,0
"gen4_0038",20,0.370303,1,1,1,0,1,1,1,1,1,1,1,0,0
"gen4_0039",22,0.259482,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen4_0040",24,0.239915,1,1,1,0,1,1,1,1,1,1,0,0,0
"gen4_0041",20,0.276294,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen4_0042",21,0.325971,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen4_0043",22,0.300768,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0044",22,0.361525,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0045",25,0.228451,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen4_0046",24,0.271083,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen4_0047",21,0.28102,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen4_0048",23,0.303475,1,1,0,0,1,1,1,1,1,1,1,0,0
"gen4_0049",21,0.322651,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen4_0050",22,0.392294,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen4_0051",21,0.184583,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen4_0052",21,0.191772,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen4_0053",20,0.318081,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen4_0054",22,0.307691,1,1,0,0,1,1,1,1,0,1,1,1,0
"gen4_0055",23,0.254691,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0056",24,0.268213,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen4_0057",14,0.375189,1,1,1,0,1,1,1,1,0,0,1,0,1
"gen4_0058",20,0.434325,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen4_0059",13,0.459256,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen4_0060",22,0.333337,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen4_0061",21,0.186958,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen4_0062",21,0.189397,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen4_0063",23,0.280705,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0064",21,0.256171,1,1,1,0,1,1,1,1,0,0,0,0,0
